YEAR	POP	AGE	BA	STI_NB	STI_BA	ASSYM	CANOPY_RATIO	UNDER_NB	OVER_NB	UNDER_BA	OVER_BA	UNDER_AGE	OVER_AGE	WATER_CONSUMED	WATER_NEEDED	WATER_CONSUMED_A	WATER_CONSUMED_B	WATER_CONSUMED_C	WATER_CONSUMED_D	WATER_CONSUMED_E	WATER_NEEDED_A	WATER_NEEDED_B	WATER_NEEDED_C	WATER_NEEDED_D	WATER_NEEDED_E	WATER_CONSUMED_INTOLERANT	WATER_NEEDED_INTOLERANT	WATER_CONSUMED_TOLERANT	WATER_NEEDED_TOLERANT	POP_A	POP_B	POP_C	POP_D	POP_E	POP_TOLERANT	POP_INTOLERANT
1	0	0	0	-nan	-nan	-nan	0	0	10	0	1.573902963	-nan	1	0.001976013184	0.0003786088958	0.0007400512695	0.001235961914	0	0	0	0.0001409517641	0.0002376571316	0	0	0	0.0008888244629	0.0001732200114	0.001087188721	0.0002053888844	6	4	0	0	0	0	5	5
2	0	0	0	-nan	-nan	-nan	0	0	20	0	3.605033721	-nan	1.5	0.004608154297	0.0008514715183	0.001693725586	0.002914428711	0	0	0	0.0003125903517	0.0005388811666	0	0	0	0.001914978027	0.0003462422113	0.00269317627	0.000505229307	12	8	0	0	0	0	10	10
3	0	0	0	-nan	-nan	-nan	0	0	30	0	5.780351915	-nan	2	0.007347106934	0.001352946948	0.002647399902	0.004699707031	0	0	0	0.0004781438303	0.0008748031175	0	0	0	0.003582000732	0.0006536313146	0.003765106201	0.0006993156332	18	12	0	0	0	0	15	15
4	4	3.75	1.770770982	0.25	0.2191282718	0.9679598969	0	0	37	0	8.095226142	-nan	2.459459459	0.01012039185	0.001889656637	0.003128051758	0.006992340088	0	0	0	0.0005693083073	0.00132034833	0	0	0	0.005382537842	0.001018503621	0.004737854004	0.0008711530169	20	17	0	0	0	0	18	19
5	8	3.875	3.786748136	0.25	0.218697049	0.9510807284	0.001953125	0	46	0	10.74879281	-nan	2.913043478	0.01340103149	0.00250364995	0.00366973877	0.009731292725	0	0	0	0.0006764788845	0.001827171066	0	0	0	0.007457733154	0.001419623347	0.00594329834	0.001084026603	23	23	0	0	0	0	22	24
6	11	5.181818182	5.740686396	0.2727272727	0.2362548045	0.9861667919	0.005859375	0	54	0	14.09771386	-nan	3.37037037	0.01764678955	0.003313062056	0.003592060176	0.01405472937	0	0	0	0.0006844271875	0.002628634868	0	0	0	0.009909971846	0.001882074965	0.007736817705	0.001430987091	23	31	0	0	0	0	27	27
7	16	5.9375	8.769749288	0.3125	0.26258142	0.9852942152	0.01171875	0	63	0	18.39895296	-nan	3.873015873	0.02306365967	0.00436106296	0.003316062054	0.01771059598	0.002037001636	0	0	0.0006227683182	0.003344650321	0.0003936443205	0	0	0.01333127681	0.00254872647	0.009732382855	0.001812336489	21	40	2	0	0	0	31	32
8	21	6.380952381	12.43456404	0.2857142857	0.240125518	0.976709558	0.02734375	0	73	0	23.93942217	-nan	4.342465753	0.03007125854	0.005696829707	0.00392233611	0.02151951706	0.004629405371	0	0	0.0007268869826	0.004087207932	0.0008827347925	0	0	0.01817458896	0.003451590336	0.01189666958	0.002245239372	22	47	4	0	0	0	36	37
9	27	6.851851852	17.17130994	0.2592592593	0.2190356725	0.9708123007	0.0390625	0	83	0	30.09008689	-nan	4.819277108	0.03782653809	0.007184304804	0.003324546186	0.02689977864	0.00760221326	0	0	0.0006355639143	0.005100167466	0.001448573424	0	0	0.02358432833	0.004480298422	0.01424220976	0.002704006382	20	57	6	0	0	0	41	42
10	38	7.236842105	24.84518717	0.2631578947	0.2176436354	0.9684405071	0.05859375	1	91	0.07462616798	36.31834641	5	5.296703297	0.04550933838	0.008742132015	0.003657024158	0.03079472822	0.011057586	0	0	0.0007147550358	0.005922697102	0.002104679876	0	0	0.02871191358	0.005509925651	0.0167974248	0.003232206364	24	60	8	0	0	0	46	46
