YEAR	POP	AGE	BA	STI_NB	STI_BA	ASSYM	CANOPY_RATIO	UNDER_NB	OVER_NB	UNDER_BA	OVER_BA	UNDER_AGE	OVER_AGE	WATER_CONSUMED	WATER_NEEDED	WATER_CONSUMED_A	WATER_CONSUMED_B	WATER_CONSUMED_C	WATER_CONSUMED_D	WATER_CONSUMED_E	WATER_NEEDED_A	WATER_NEEDED_B	WATER_NEEDED_C	WATER_NEEDED_D	WATER_NEEDED_E	WATER_CONSUMED_INTOLERANT	WATER_NEEDED_INTOLERANT	WATER_CONSUMED_TOLERANT	WATER_NEEDED_TOLERANT	POP_A	POP_B	POP_C	POP_D	POP_E	POP_TOLERANT	POP_INTOLERANT
25	138	16.05072464	234.1778083	0.4130434783	0.2533332179	0.8531251446	0.408203125	26	191	4.571796269	244.5216699	6.5	13.17801047	0.3112716675	0.129211057	0.004517338413	0.03239917214	0.09808970636	0.06288618372	0.1133792668	0.002018921063	0.01437625705	0.04171213079	0.02614624396	0.04495750417	0.2241524323	0.092447728	0.08711923516	0.03676332903	38	72	66	21	21	20	111	106
26	136	17.00735294	250.9099042	0.4117647059	0.2435722022	0.8348051323	0.451171875	26	198	5.393623287	263.1336182	7.807692308	13.49494949	0.3332099915	0.139941357	0.005296700165	0.03105340101	0.09107959138	0.07220619592	0.133574103	0.002461284431	0.01403911601	0.03885598958	0.03095058742	0.05363437953	0.2430293632	0.1012979563	0.09018062824	0.03864340066	43	70	62	26	26	23	115	109
27	143	17.48251748	270.401578	0.4125874126	0.2449133807	0.8205744098	0.4921875	30	200	5.948686106	282.0190952	7.733333333	14.2	0.3569297791	0.150644482	0.00528521631	0.03180106811	0.09779999224	0.07182339941	0.150220103	0.002598586472	0.014372475	0.04129471256	0.03144536457	0.06093334341	0.2600300365	0.1090973301	0.09689974258	0.04154715192	42	73	64	26	26	25	118	112
28	145	18.26206897	289.9596004	0.4137931034	0.2386408896	0.8130265031	0.513671875	27	203	4.971933604	302.1638642	8.111111111	14.69950739	0.3802642822	0.16122685	0.004684817455	0.03171176957	0.0924481054	0.07959038513	0.1718292047	0.002304571183	0.01472352105	0.03904302369	0.0347371163	0.0704186178	0.2798639023	0.118228387	0.1004003799	0.04299846306	41	73	59	29	29	28	118	112
29	150	18.62666667	308.7591401	0.4133333333	0.2388372321	0.8019116616	0.546875	35	201	6.700510649	318.7046601	8.485714286	15.44278607	0.4017601013	0.1714569947	0.004416941964	0.03407429534	0.08867701058	0.08067884546	0.193913008	0.002202369881	0.01586306857	0.03809097261	0.03483040072	0.08047018292	0.2953888579	0.1255741818	0.1063712434	0.04588281288	43	77	56	29	29	31	123	113
30	151	19.38410596	328.0055317	0.417218543	0.2350890614	0.7869857986	0.56640625	38	201	7.228077748	337.7779299	8.210526316	16.26368159	0.4233436584	0.1824922612	0.004596098586	0.03378620096	0.08036055918	0.08460354334	0.2199972564	0.002279934825	0.01586204625	0.03544668427	0.03625954109	0.09264405477	0.3133051929	0.1345343985	0.1100384656	0.04795786271	45	76	52	31	31	35	125	114
31	152	20.26973684	347.5487982	0.4210526316	0.2317420581	0.7750724451	0.59765625	43	204	8.79446577	358.7212945	8.093023256	17.01470588	0.4481773376	0.1951019802	0.004811379405	0.0354284075	0.07506285791	0.09830911733	0.2345655755	0.002425284995	0.01687188715	0.03365243572	0.0419802798	0.1001720925	0.3322457209	0.1441924478	0.1159316167	0.05090953236	47	80	49	35	35	36	130	117
32	157	20.70063694	370.2486005	0.4140127389	0.2287475299	0.7659408352	0.6328125	45	208	10.18495255	380.2526597	8.777777778	17.46153846	0.4730644226	0.2079250325	0.004665657844	0.03849076182	0.06484896872	0.1148416016	0.2502174326	0.002403814874	0.01833121571	0.03041687123	0.04892283098	0.1078502997	0.3521597798	0.1543795277	0.1209046428	0.05354550476	47	85	44	40	40	37	132	121
33	159	21.57861635	389.945339	0.427672956	0.231317435	0.7574707271	0.685546875	49	207	8.605900066	399.8512293	8.326530612	18.2705314	0.4928436279	0.2181446638	0.004853213452	0.03812616186	0.06628250915	0.1039933133	0.2795884302	0.002599323674	0.01821010645	0.03144622962	0.04522627022	0.1206627338	0.3677540201	0.1625354846	0.1250896078	0.05560917918	51	83	45	36	36	41	134	122
34	159	22.3836478	409.8448062	0.4213836478	0.2274866948	0.7345410109	0.724609375	49	210	9.130364278	420.4355589	8.693877551	18.79047619	0.5145797729	0.2301634923	0.005354623598	0.03920114275	0.06170884242	0.1058785333	0.3024366309	0.00287232009	0.0188846849	0.03022043173	0.04585978069	0.1323262749	0.3851152871	0.1720569027	0.1294644858	0.05810658961	54	83	42	36	36	44	137	122
35	158	23.27848101	429.2530598	0.417721519	0.2235913113	0.7315171569	0.76171875	57	208	11.91041171	439.7459167	8.877192982	19.74519231	0.5364570618	0.2427032794	0.005638908587	0.03921467434	0.06219904436	0.1152880609	0.3141163735	0.003114173432	0.019277212	0.03064713417	0.0504291956	0.1392355642	0.4022430501	0.181711365	0.1342140117	0.06099191442	57	84	42	38	38	44	141	124
36	156	24.06410256	440.4002186	0.4166666667	0.2217902402	0.7143455633	0.787109375	70	197	15.77749591	448.2067834	9.814285714	20.67005076	0.5518074036	0.2498952709	0.006031239558	0.03798880703	0.06108953654	0.1053448179	0.3413530025	0.003390933833	0.01880794983	0.03005329875	0.04641471206	0.1512283764	0.4138631841	0.1875514567	0.1379442195	0.06234381418	60	82	42	35	35	48	141	126
37	157	24.64968153	438.512609	0.4394904459	0.2362193262	0.7051958229	0.822265625	69	196	14.79018901	445.2858062	10.10144928	21.26020408	0.546585083	0.2482804054	0.005631532292	0.03636737692	0.06036350623	0.09105206421	0.3531706033	0.00308095659	0.01833624467	0.02940419508	0.04069337574	0.1567656334	0.4029995373	0.1831664299	0.1435855457	0.0651139755	58	82	42	32	32	51	146	119
38	157	25.68152866	457.76439	0.4394904459	0.2340002226	0.6934345109	0.8515625	64	205	13.95179889	466.5113454	9.984375	21.62439024	0.5664596558	0.2598797578	0.005724839102	0.0367134466	0.05552616933	0.09497036995	0.3735248308	0.003260913818	0.01881536986	0.0273945547	0.04285095483	0.1675579646	0.4189376351	0.1925331048	0.1475220206	0.06734665308	60	83	39	34	34	53	148	121
39	154	26.66883117	473.9412468	0.4285714286	0.2288591862	0.6835265995	0.87109375	68	204	14.85452766	484.3787083	9.5	22.59313725	0.5844688416	0.2707082441	0.005955873173	0.03822022389	0.04308079339	0.1108077663	0.3864041848	0.003523800918	0.01971213213	0.02212475013	0.05029202979	0.1750555312	0.4335916906	0.2013330697	0.1508771509	0.06937517438	61	86	32	40	40	53	151	121
40	155	27.4	492.6363945	0.4193548387	0.2254854588	0.6734562513	0.89453125	78	201	17.52239283	501.8934085	9.987179487	23.51741294	0.603717804	0.2822786886	0.006664088899	0.03602705343	0.04346593705	0.1156933417	0.4018673829	0.003858276299	0.0185104687	0.02321734289	0.05246400493	0.1842285957	0.4485111445	0.2102552036	0.1552066595	0.07202348497	66	83	35	41	41	54	156	123
41	157	28.24840764	512.3709544	0.4203821656	0.2248985575	0.6622659045	0.921875	80	202	16.74317158	521.442915	9.7625	24.40594059	0.6203384399	0.2930236662	0.006864336695	0.03429407441	0.04299301353	0.1173352849	0.4188517304	0.004198684805	0.0183068913	0.02347559985	0.05370713579	0.1933353544	0.4632819262	0.2192475142	0.1570565137	0.07377615196	70	81	35	41	41	55	156	126
42	151	29.37086093	523.9788914	0.4039735099	0.2158351153	0.6598922708	0.947265625	86	198	20.95640039	534.3751747	10.79069767	25.18181818	0.6340789795	0.3029156669	0.006902495635	0.03360978618	0.03632967776	0.1053024324	0.4519345875	0.0042400461	0.01862647748	0.02087526025	0.04972464404	0.209449239	0.4778122344	0.2282219547	0.1562667451	0.07469371217	70	83	32	39	39	60	156	128
43	149	30.48993289	539.8803586	0.4026845638	0.2162955537	0.6656243583	0.96484375	96	193	22.73073853	549.3702573	11.36458333	26.29015544	0.6485900879	0.3126026619	0.006948812856	0.03355898391	0.03468987506	0.1020817261	0.47131069	0.004297258337	0.01884286867	0.01998431171	0.04897537879	0.2205028444	0.4887478321	0.2355749466	0.1598422558	0.07702771522	74	84	31	38	38	62	161	128
44	148	31.2972973	556.4773266	0.4054054054	0.2155816338	0.6710645217	0.978515625	100	185	22.73594231	564.4420629	12.15	27.34054054	0.662689209	0.3212956082	0.007395363163	0.02787998767	0.03819032684	0.09278464968	0.4964388816	0.004643941363	0.01655667729	0.02139404185	0.04525525101	0.2334456967	0.4995737087	0.2419690265	0.1631155002	0.07932658175	77	75	33	35	35	65	164	121
45	152	32.27631579	572.930499	0.4407894737	0.2215783848	0.6562987516	0.98828125	96	188	20.53200756	580.4096441	12.02083333	28.2287234	0.674041748	0.3293541568	0.00631524169	0.02774360737	0.03750672334	0.09034324044	0.5121329352	0.004214780325	0.01635775733	0.02141186255	0.04446300988	0.2429067467	0.5077496941	0.2478329205	0.1662920539	0.08152123631	72	78	34	34	34	66	166	118
46	145	33.37241379	582.3055735	0.4275862069	0.213865863	0.650135644	0.990234375	96	185	24.15530979	590.2456846	12.375	29.07567568	0.6848220825	0.3372115423	0.006101842123	0.02718354425	0.03589121201	0.08318835549	0.5324571286	0.00414473523	0.01635044438	0.02062969352	0.04203726391	0.2540494053	0.5191371227	0.2551162595	0.1656849598	0.08209528285	70	78	33	32	32	68	166	115
47	147	34.37414966	600.1128176	0.4217687075	0.2112602579	0.640676168	0.994140625	104	181	24.67701469	606.8845134	12.41346154	30.44198895	0.6996917725	0.3470911941	0.006460456523	0.02764581378	0.03308205704	0.0801542215	0.5523492236	0.004235736404	0.01678318567	0.01821380617	0.04268215461	0.2651763112	0.5314707087	0.2630808784	0.1682210637	0.08401031571	73	79	30	33	33	70	168	117
48	147	35.42176871	612.5143341	0.4285714286	0.2126452917	0.6322594737	1	110	178	25.39455551	618.511903	12.54545455	31.66292135	0.7089500427	0.3542649714	0.006801455563	0.02588439224	0.03620089617	0.08092955129	0.5591337475	0.004337402499	0.01598271835	0.02002246157	0.04364780634	0.2702745826	0.5383709452	0.2683535556	0.1705790976	0.0859114158	75	78	33	33	33	69	171	117
49	144	36.49305556	626.6061106	0.4236111111	0.2096588045	0.6403257024	1	107	180	24.95297505	634.041676	13.01869159	32.21666667	0.7213172913	0.3629436368	0.007060479039	0.02458438748	0.03427956617	0.07844249478	0.5769503638	0.004384431632	0.01561912379	0.01949373835	0.04209109666	0.2813552464	0.5489213111	0.2752995664	0.1723959802	0.0876440704	76	76	32	32	32	71	174	113
50	146	37.15753425	629.1860994	0.4315068493	0.214419734	0.6309136298	1	100	184	20.0262564	636.8586889	12.58	32.52173913	0.7142829895	0.3620284973	0.007373043916	0.0240866808	0.03504376846	0.07757964836	0.570199848	0.004650797735	0.0143416181	0.01941626842	0.04287548266	0.2807443304	0.5415032208	0.2743566554	0.1727797687	0.08767184185	80	70	32	32	32	70	174	110
51	143	38.24475524	624.7735582	0.4545454545	0.2213091932	0.617199106	1	100	184	22.0523647	632.9981893	12.34	33.11413043	0.712020874	0.3612247394	0.007260017396	0.02314263407	0.03541321786	0.07787695266	0.568328052	0.004749393866	0.01410293732	0.01978122047	0.04305226167	0.279538926	0.5360720997	0.2717844716	0.1759487743	0.08944026779	80	71	33	32	32	68	175	109
52	139	39.20143885	618.4745542	0.4820143885	0.2275388714	0.6064446121	1	98	186	23.39840463	628.2393129	12.39795918	33.38709677	0.7070884705	0.359599016	0.008121726822	0.02284334001	0.03336396126	0.07049462065	0.5722648217	0.005266073318	0.01373923137	0.01907053041	0.03964984993	0.281873331	0.5284681121	0.2683975851	0.1786203584	0.09120143095	85	69	32	30	30	68	177	107
53	138	40.05072464	629.1179804	0.4710144928	0.2232205764	0.6078953886	1	92	191	22.26952275	639.8660822	12.81521739	33.34031414	0.7179374695	0.3655907721	0.007003909974	0.02387925553	0.03377901784	0.06190296084	0.5913723253	0.004716734638	0.01447488284	0.01932107391	0.03470575038	0.2923723303	0.5386772349	0.2735603263	0.1792602345	0.09203044578	79	76	32	26	26	70	180	103
54	137	40.90510949	642.5823398	0.4525547445	0.2182665392	0.6175590811	0.97265625	101	183	25.43355815	651.7888608	13.68316832	34.73224044	0.7290878296	0.3741069557	0.006775375686	0.02528842179	0.03384398579	0.05809250354	0.6050875428	0.004710286099	0.01499017138	0.01969495267	0.03357762125	0.3011339243	0.5486289853	0.280627408	0.1804588443	0.09347954762	78	78	32	25	25	71	180	104
55	138	41.54347826	657.7480412	0.4420289855	0.2167448534	0.6121390538	0.978515625	106	182	24.79849135	667.4491718	14.21698113	35.48901099	0.7383346558	0.3826205951	0.006889608221	0.02551626381	0.03015479252	0.05918080954	0.6165931817	0.004731352221	0.01551688878	0.01809894258	0.03436867179	0.3099047397	0.5564638735	0.2873213432	0.1818707823	0.09529925191	80	80	30	26	26	72	183	105
56	132	42.49242424	662.9313229	0.4318181818	0.2082354427	0.6147365308	0.98046875	109	177	30.17597681	672.1794313	15.25688073	36.00564972	0.7463226318	0.3884000004	0.006980022782	0.02397664722	0.03259269459	0.0570938504	0.6256794168	0.004797674526	0.01426326482	0.01925223923	0.03324784812	0.3168389737	0.566106139	0.2938063731	0.1802164928	0.09459362731	82	75	32	25	25	72	182	104
57	131	43.67175573	676.4461954	0.4351145038	0.2076241752	0.6151819981	0.982421875	112	177	29.34970428	685.6577363	14.6875	36.8700565	0.7563171387	0.3955910694	0.007058021061	0.02514158436	0.02975559677	0.05492878059	0.6394331559	0.00482536733	0.01492417186	0.01716574754	0.03306579101	0.3256099917	0.5747347988	0.2990359584	0.1815823399	0.09655511106	84	78	29	25	25	73	186	103
58	137	43.73722628	692.2569279	0.4379562044	0.2062823035	0.6029358635	0.982421875	116	173	28.31065879	699.5061489	14.68103448	38.42774566	0.7639770508	0.4028618755	0.00769369728	0.02539942688	0.02730634173	0.05211191611	0.6514656688	0.005180219599	0.01523293491	0.01617774147	0.03185584229	0.3344151372	0.5829767304	0.3057720741	0.1810003204	0.09708980144	86	78	27	24	24	74	188	101
59	134	44.46268657	689.1754344	0.447761194	0.2107226428	0.6092347679	0.982421875	108	181	22.57993229	698.8526741	13.4537037	37.86187845	0.7662162781	0.3993820252	0.007403342059	0.0278255515	0.02613574541	0.05092917978	0.6539224593	0.005052839923	0.01642276059	0.01589158747	0.03004260423	0.331972233	0.5861907448	0.3033612804	0.1800255332	0.09602074476	85	85	26	22	22	71	189	100
60	134	45.02985075	696.1474687	0.447761194	0.2019871844	0.6077388736	0.984375	105	187	22.79234633	707.0802458	13.17142857	37.75935829	0.7706642151	0.4041964738	0.007337742134	0.02889295022	0.02572302344	0.05084046352	0.6578700358	0.005166637291	0.01718953136	0.01565426977	0.03056069605	0.3356253393	0.5965144934	0.3098813456	0.1741497217	0.0943151281	87	88	25	22	22	70	192	100
61	133	46.07518797	707.5553469	0.4511278195	0.2017969064	0.6069314267	0.984375	107	185	23.48525921	718.533873	14.72897196	38.31351351	0.7784042358	0.411078089	0.007247135727	0.03003292054	0.02568028517	0.04560163149	0.6698422629	0.005232433397	0.0176890624	0.01586901604	0.02802670414	0.344260873	0.6013722656	0.3149899093	0.1770319702	0.09608817969	86	90	25	20	20	71	194	98
62	128	47.53125	717.6918752	0.4296875	0.1970764033	0.6200334505	0.9921875	115	180	28.0883482	728.5517768	15.27826087	39.69444444	0.7870025635	0.4193308209	0.007662335069	0.02878694087	0.02750779037	0.04588283893	0.6771626582	0.005494396532	0.01722184957	0.01695948639	0.02847918389	0.3511759045	0.6088591758	0.3216765617	0.1781433876	0.09765425918	88	89	27	20	20	71	197	98
63	126	48.05555556	692.0093662	0.4365079365	0.2052335889	0.6092505458	0.99609375	113	183	26.26200645	704.0536342	14.53097345	39.87978142	0.7769546509	0.4047187966	0.008056540437	0.02925291609	0.02879825174	0.04475238091	0.6660945617	0.005696632393	0.01737512721	0.01759177896	0.02740391895	0.3366513391	0.5961631816	0.306685983	0.1807914692	0.09803281361	91	90	28	19	19	68	200	96
64	123	49.04878049	694.8725359	0.4308943089	0.1936362992	0.6012586204	1	115	184	26.68025446	708.029746	14.93043478	39.76086957	0.7800979614	0.4072559531	0.008315997712	0.02897164668	0.0305507198	0.04299620595	0.6692633913	0.005819575356	0.01782566948	0.018340894	0.02482978845	0.3404400258	0.6054122075	0.3133768798	0.174685754	0.09387907322	93	93	29	17	17	67	200	99
65	122	49.78688525	706.0446226	0.4426229508	0.1930125997	0.6015750277	1	110	194	26.97834487	721.1643332	15.28181818	39.1185567	0.7892684937	0.4148258752	0.008224515832	0.02893838811	0.03117781282	0.04050755296	0.6804202239	0.005945539379	0.01819506462	0.01844978206	0.0234464392	0.34878905	0.6125968318	0.3192364747	0.1766716619	0.09558940055	95	96	29	16	16	68	204	100
66	120	50.8	704.6312951	0.4416666667	0.1946763079	0.5894322225	1	115	188	26.7294886	720.0376089	15.36521739	40.17553191	0.7931289673	0.4141746274	0.008627976715	0.02987694496	0.03074910606	0.0406418319	0.6832331077	0.005878846196	0.01865694533	0.01785954251	0.02379726761	0.3479820258	0.6153698902	0.3180119155	0.1777590771	0.09616271196	94	98	28	16	16	67	204	99
67	120	51.86666667	717.2575743	0.45	0.1951533486	0.5869781508	1	121	188	27.27599857	732.4895132	15.74380165	40.79787234	0.8007774353	0.4215474663	0.009047339965	0.02854564646	0.02966370809	0.03836376642	0.6951569744	0.006280630244	0.01773465957	0.01792005799	0.02159551577	0.3580166027	0.6227071781	0.3242318239	0.1780702572	0.09731564245	100	96	29	15	15	69	207	102
68	124	52.41935484	732.9948692	0.4596774194	0.1966845737	0.5811690525	1	115	191	24.18723568	747.6832046	15.6	41.43455497	0.8092079163	0.4284603995	0.008642093895	0.02912853492	0.02953781377	0.03527480258	0.7066246711	0.006140300021	0.01819176476	0.01764892238	0.0201744315	0.3663049808	0.6303397647	0.3304649716	0.1788681516	0.0979954279	96	98	28	14	14	70	206	100
69	123	53.17073171	741.2295796	0.4715447154	0.1955280976	0.5770588177	1	113	194	26.86945509	755.1010768	15.53982301	41.67525773	0.8145866394	0.4341785028	0.009127804218	0.0295084178	0.02735972833	0.03463039646	0.7139602926	0.006367472998	0.0186738245	0.01637438428	0.01992803361	0.3728347874	0.6334643729	0.3345326817	0.1811222665	0.09964582114	97	100	26	14	14	70	209	98
70	122	54.45081967	753.353084	0.4672131148	0.1940867791	0.5692847263	1	118	185	27.5499328	766.6151817	15.99152542	43.35675676	0.8220252991	0.4410869009	0.008155902603	0.03041328286	0.02741407989	0.03487365104	0.7211683827	0.005673851454	0.01916876408	0.01662858846	0.02024245611	0.3793732408	0.6403635969	0.3404229523	0.1816617021	0.1006639486	90	103	26	14	14	70	206	97
