YEAR	POP	AGE	BA	STI_NB	STI_BA	ASSYM	CANOPY_RATIO	UNDER_NB	OVER_NB	UNDER_BA	OVER_BA	UNDER_AGE	OVER_AGE	WATER_CONSUMED	WATER_NEEDED	WATER_CONSUMED_A	WATER_CONSUMED_B	WATER_CONSUMED_C	WATER_CONSUMED_D	WATER_CONSUMED_E	WATER_NEEDED_A	WATER_NEEDED_B	WATER_NEEDED_C	WATER_NEEDED_D	WATER_NEEDED_E	WATER_CONSUMED_INTOLERANT	WATER_NEEDED_INTOLERANT	WATER_CONSUMED_TOLERANT	WATER_NEEDED_TOLERANT	POP_A	POP_B	POP_C	POP_D	POP_E	POP_TOLERANT	POP_INTOLERANT
64	131	49.67938931	776.800052	0.3816793893	0.1583239168	0.5917072239	1	129	169	30.87163198	783.4550408	16.95348837	43.18934911	0.8178291321	0.5074180791	0.007596673515	0.023883973	0.02778872259	0.03940244481	0.7191573182	0.006403300081	0.01768703085	0.01885114067	0.02714894629	0.4373276612	0.6627098274	0.4089116133	0.1551193047	0.09850646579	95	78	24	19	19	82	190	108
65	130	50.92307692	790.9935372	0.3846153846	0.1565953521	0.6036243663	1	124	178	29.77585878	800.0513853	15.41129032	43.3988764	0.8264350891	0.5172172223	0.007815324994	0.02373554311	0.02812310958	0.03802741415	0.7287336973	0.006539924342	0.01767116624	0.01921412409	0.02567738047	0.4481146272	0.6708069076	0.4175989559	0.1556281815	0.09961826642	97	80	24	18	18	83	193	109
66	128	51.875	802.802106	0.375	0.1518217132	0.5996085888	1	133	168	33.00941026	810.307209	16.53383459	44.98809524	0.8336868286	0.5257821764	0.008073663129	0.02353173564	0.02484826758	0.03950213838	0.7377310239	0.006627021739	0.01752849013	0.01736165589	0.02531556475	0.4589494439	0.6789022914	0.4262575592	0.1547845372	0.09952461713	97	80	22	18	18	84	192	109
67	129	52.65116279	818.4761699	0.3798449612	0.1511600134	0.5852072868	1	133	168	31.68046085	825.9310352	16.56390977	45.71428571	0.8409500122	0.5348592814	0.008066317572	0.02379067636	0.02156340985	0.03494232257	0.7525872858	0.006544300777	0.01791035712	0.01558532494	0.02298364158	0.471835657	0.6863435191	0.4353461919	0.1546064931	0.09951308954	96	82	20	17	17	86	190	111
68	131	53.51145038	829.5714391	0.3969465649	0.1518286056	0.5897798196	1	131	165	31.92013206	835.9986813	16.77862595	47.28484848	0.8474502563	0.5414488159	0.008042916203	0.02370709815	0.02152512385	0.03542100217	0.758754116	0.006536054346	0.01787328165	0.01579885224	0.02350586407	0.4777347636	0.6923775986	0.4409567142	0.1550726577	0.1004921017	93	81	20	17	17	85	190	106
69	121	54.75206612	821.2103466	0.3636363636	0.1425000608	0.5963027279	1	128	161	34.01080051	829.0016027	17.796875	47.44720497	0.8441162109	0.5384791134	0.007349902795	0.02291552407	0.02249734916	0.03451895403	0.7568344809	0.006280696615	0.01673127256	0.01700378527	0.02260854066	0.4758548183	0.6958569873	0.4413176386	0.1482592236	0.09716147475	92	77	22	16	16	82	187	102
70	122	55.64754098	829.8229518	0.3852459016	0.1456369576	0.5979163363	1	116	173	29.41120896	840.2047602	18.53448276	45.87283237	0.8470420837	0.5427917287	0.007237436174	0.0234994194	0.02241481702	0.03238026683	0.7615101443	0.00625303677	0.01699548501	0.01721039962	0.02167023226	0.4806625751	0.6980745993	0.4442851175	0.1489674844	0.09850661123	93	78	22	15	15	81	190	99
71	115	56.91304348	831.8175318	0.347826087	0.1315203058	0.606057844	1	132	156	35.75489379	840.780256	19.81060606	48.01923077	0.84973526	0.5472727927	0.007231565869	0.02348392886	0.01909486918	0.0353212631	0.764603633	0.006508629945	0.01704682663	0.01521399099	0.02322119194	0.4852821532	0.709201415	0.453046258	0.140533845	0.09422653469	94	78	20	16	16	80	187	101
72	115	57.86956522	845.3129776	0.3565217391	0.1329212845	0.5971702654	1	136	151	35.55080839	852.8344414	20.48529412	49.58278146	0.8562469482	0.5548340028	0.007279281491	0.02325645082	0.01895018489	0.03411580407	0.772645227	0.00651537595	0.01701158496	0.01537306462	0.02189306899	0.4940409083	0.7161238763	0.4597378934	0.1401230719	0.09509610941	95	77	20	15	15	80	188	99
73	111	59.35135135	841.598546	0.3693693694	0.1340731182	0.6009383325	1	141	150	38.77210147	849.514926	20.14184397	50.16	0.85338974	0.5549756486	0.007684849618	0.02433826224	0.01809439227	0.03218929148	0.7710829444	0.006939534685	0.01770874506	0.01467363713	0.02051583288	0.4951378989	0.7119663062	0.4584476162	0.1414234338	0.09652803237	99	80	19	14	14	79	191	100
74	112	59.96428571	854.912078	0.3660714286	0.1311838696	0.6075944308	1	143	151	38.78236714	862.5529387	19.91608392	51.10596026	0.8589286804	0.5632426681	0.00812037494	0.02362607034	0.01906614394	0.03077787321	0.777338218	0.007175632618	0.01769687587	0.01532330274	0.0193354492	0.5037114077	0.7190194214	0.4668373345	0.1399092591	0.09640533364	101	81	20	13	13	79	194	100
75	111	61.18018018	861.2072539	0.3693693694	0.1317436346	0.6027958852	1	133	156	35.57455418	870.1380811	19.42857143	50.8525641	0.8618888855	0.56604696	0.008115597434	0.02324043123	0.01836461008	0.02532162166	0.7868466251	0.007042830096	0.01762375214	0.01445573395	0.01582827756	0.5110963663	0.7220230062	0.469772375	0.1398658793	0.09627458506	100	80	18	11	11	80	193	96
76	108	61.28703704	859.5066047	0.3796296296	0.1307929379	0.6151631008	1	135	155	36.81827553	869.0884782	20.1037037	50.29032258	0.8594894409	0.5661835425	0.008722684556	0.02258057927	0.01772726932	0.02592983735	0.7845290704	0.007308388642	0.01726769528	0.01440583915	0.01610654501	0.5110950744	0.7200917795	0.4693796968	0.1393976614	0.09680384563	105	79	18	11	11	77	196	94
77	110	61.9	871.7503942	0.3909090909	0.1280385661	0.5980515576	1	129	156	34.72782996	880.1775249	19.63565891	51.04487179	0.8614959717	0.5718713263	0.008587035345	0.02258451207	0.01795725685	0.02603838088	0.7863287865	0.007204888061	0.01715118958	0.01431789899	0.01642058807	0.5167767616	0.7278312285	0.4777030068	0.1336647432	0.09416831955	100	80	18	11	11	76	194	91
78	107	63.38317757	874.0051005	0.3831775701	0.1299182785	0.6056256281	1	123	159	31.71934881	884.2225596	18.57723577	51.25786164	0.8584671021	0.5726008053	0.00820895843	0.02291316263	0.01788482801	0.02654227959	0.7829178734	0.006821113463	0.01711069664	0.01451120501	0.01674253948	0.5174152507	0.7242311787	0.4781512459	0.1342359234	0.0944495594	96	82	18	11	11	75	191	91
79	116	63.12068966	895.240843	0.4224137931	0.1356892554	0.5697825762	1	126	159	26.16455084	903.7456734	16.24603175	53.67295597	0.8635444641	0.5814515701	0.008093411196	0.0229850657	0.01514887355	0.02921522045	0.7881018932	0.006925723474	0.01708009219	0.01220752565	0.01929176137	0.5259464674	0.7299780094	0.4864294543	0.1335664547	0.09502211581	98	83	16	13	13	75	193	92
80	109	63.90825688	854.4643722	0.4128440367	0.1373785478	0.5909925529	1	127	154	30.5618978	863.1460935	18.20472441	53.15584416	0.8490371704	0.5587884263	0.00859011793	0.02248657489	0.01507892302	0.02339452549	0.7794870291	0.007287591377	0.01612234347	0.01236379557	0.01571484213	0.5072998538	0.7121881944	0.463119003	0.136848976	0.09566942332	103	77	16	11	11	74	193	88
81	109	64.78899083	869.453449	0.4128440367	0.1381178693	0.6041286022	1	121	159	28.52421135	879.1689169	19.04132231	52.86163522	0.8540725708	0.5676709545	0.00866303689	0.02227417823	0.01407394667	0.0244817039	0.7845797051	0.007410545401	0.01613100731	0.01144632043	0.01705701331	0.515626068	0.7170922652	0.4705943753	0.1369803056	0.09707657917	103	76	15	12	12	74	195	85
82	105	66.21904762	862.4188986	0.4095238095	0.1389533243	0.6139885646	1	125	158	31.21404852	872.773385	19.744	52.9556962	0.8562393188	0.565385716	0.008648574911	0.02328203371	0.01272292119	0.02617422502	0.785411564	0.007222014697	0.01728882161	0.0105450401	0.01839262325	0.5119372163	0.7182837038	0.4667256813	0.137955615	0.09866003472	101	83	14	13	13	72	197	86
83	102	67.24509804	869.4829516	0.3921568627	0.1319435391	0.6030241253	1	120	162	32.97363958	881.4942834	20.00833333	52.49382716	0.8619651794	0.572041527	0.008891292842	0.02351021418	0.01273634462	0.02622800717	0.7905993206	0.007175157355	0.01774802705	0.01072867952	0.01864740858	0.5177422545	0.7256771404	0.4745942228	0.136288039	0.09744730422	100	84	14	13	13	71	197	85
84	105	68.02857143	872.8436837	0.419047619	0.1381073425	0.5994739632	1	118	165	29.13757846	884.3521942	18.5	53.03636364	0.8549766541	0.5714750887	0.009282310306	0.02309455804	0.0120043549	0.02849691148	0.7820985193	0.007464987711	0.01743773971	0.009791581969	0.02001381662	0.5167669627	0.7177512639	0.4730753031	0.1372253901	0.09839978559	104	82	13	14	14	70	198	85
85	107	69.05607477	888.9679622	0.4299065421	0.1401076168	0.5940271846	1	109	168	24.97272844	900.4354901	16.63302752	53.89880952	0.8596878052	0.5789934338	0.009002489647	0.02223871932	0.01206638143	0.02864404929	0.7877361655	0.007473631029	0.01632596142	0.009989871804	0.02030545128	0.5248985183	0.7228739386	0.480498615	0.1368138666	0.09849481882	104	76	13	14	14	70	193	84
86	105	69.95238095	890.774509	0.4285714286	0.1396292861	0.603216834	1	104	174	24.66907798	903.9835439	15.76923077	53.40804598	0.8597488403	0.5810146324	0.009030412975	0.02305898351	0.01111635494	0.02486984518	0.7916732437	0.007261218234	0.01720884518	0.009516015841	0.01743204453	0.5295965086	0.7226988182	0.4818113342	0.1370500222	0.09920329824	103	81	12	12	12	70	194	84
87	101	71.06930693	895.4527574	0.4158415842	0.1326930743	0.6028857848	1	115	167	29.53110266	908.0748656	18.27826087	53.80838323	0.8649482727	0.5866863581	0.009235790398	0.02341075743	0.01118827443	0.02478605216	0.7963273983	0.007650685861	0.01752818053	0.009682140576	0.0176917764	0.5341335748	0.7307626203	0.489623463	0.1341856524	0.09706289516	107	82	12	12	12	69	196	86
88	103	71.36893204	913.1608532	0.427184466	0.1361094373	0.6019091675	1	120	164	27.86705848	925.011868	18.26666667	55.18292683	0.8711891174	0.5963446579	0.009474320357	0.02424820515	0.01118695888	0.02316610338	0.8031135297	0.007847249944	0.01829245246	0.009829802419	0.01597433327	0.5444008198	0.7365078358	0.4978733301	0.1346812816	0.09847132774	106	85	12	11	11	70	196	88
89	104	71.89423077	923.0199786	0.4326923077	0.1320652955	0.5986539948	1	122	162	30.54278874	934.7560986	17.45901639	56.93209877	0.8766593933	0.6042797595	0.009184959915	0.02482956925	0.01075610483	0.02318551255	0.8087032468	0.007617975026	0.01849028192	0.009342391196	0.01605483671	0.5527742746	0.7419414948	0.5049158313	0.1347178985	0.09936392815	103	88	12	11	11	70	195	89
90	102	73.39215686	932.1225893	0.431372549	0.1281650606	0.6008641913	1	125	155	30.51952251	942.6345384	18.96	58.0516129	0.8815498352	0.6093346564	0.00879050171	0.02515408697	0.01077212251	0.02384714912	0.8129859749	0.007146926418	0.01884671026	0.009455376309	0.01626259032	0.5576230531	0.7505509606	0.51235091	0.1309988746	0.09698374637	98	90	12	11	11	69	193	87
91	100	73.02	932.8534119	0.41	0.1227098806	0.6157036438	1	126	151	31.20034988	942.6495907	19.95238095	58.71523179	0.8852882385	0.6097575797	0.008766682026	0.02521886168	0.0107775638	0.0240078685	0.8165172625	0.007264978751	0.01885568274	0.009558281268	0.01646825624	0.5576103808	0.757538889	0.5155136831	0.1277493495	0.09424389668	99	88	12	11	11	67	192	85
92	101	73.27722772	939.3641013	0.4257425743	0.116010881	0.6076103059	1	120	149	28.04711463	948.6475007	21.53333333	58.84563758	0.8847122192	0.6116259789	0.008761182251	0.02360800593	0.01084227832	0.02423061398	0.8172701388	0.007185193444	0.01772495231	0.009658798661	0.01671518035	0.5603418542	0.7662528367	0.5221196182	0.1184593825	0.08950636072	98	82	12	11	11	66	188	81
93	96	75.01041667	921.9736525	0.40625	0.1112701146	0.6145990529	1	124	143	28.11362217	931.7874131	20.90322581	60.53846154	0.8749237061	0.6011970683	0.00944467848	0.0231499625	0.0116618846	0.02434804926	0.8063191312	0.007597986557	0.01646689771	0.01025639919	0.01696204114	0.5499137437	0.7601352773	0.5154067153	0.1147884288	0.08579035306	103	76	13	11	11	64	185	82
94	93	76	929.7628412	0.3870967742	0.1056588785	0.6042780228	1	132	135	33.49901063	938.8175272	21.46969697	62.86666667	0.8790435791	0.6090785703	0.009431778544	0.02288614731	0.01104646205	0.02453284907	0.8111463421	0.007735338983	0.01669567767	0.009522369838	0.01720315873	0.5579220251	0.7650836654	0.5229907577	0.1139599137	0.08608781262	104	76	12	11	11	64	186	81
95	94	76.88297872	943.6078145	0.3936170213	0.1059352168	0.5910723439	1	140	131	32.83542342	951.3410992	21.87142857	64.40458015	0.8836975098	0.616637109	0.009775784581	0.02253949146	0.01157699044	0.01542190928	0.824383334	0.008123694522	0.01651186883	0.01012760814	0.01200034823	0.5698735893	0.771058315	0.5307914586	0.1126391948	0.08584565042	109	75	13	8	8	66	189	82
96	90	77.67777778	943.7894436	0.3666666667	0.09326288852	0.5986468406	1	136	136	36.47595695	953.0995569	22.94117647	61.91176471	0.886390686	0.6201489366	0.009503827121	0.0234425304	0.01164257895	0.01537122591	0.8264305237	0.007922839716	0.01748465666	0.01023773586	0.01210425009	0.5723994543	0.7793510342	0.5386138455	0.1070396518	0.08153509118	107	80	13	8	8	64	190	82
97	90	78.35555556	955.8127395	0.3666666667	0.09202118405	0.6034512182	1	146	129	39.259769	964.3842186	23.90410959	64.15503876	0.8914871216	0.6291077101	0.009698692731	0.0230864617	0.01264904113	0.01533030991	0.8307226161	0.007946032233	0.017693044	0.01082654299	0.01220678041	0.5804353105	0.7835794419	0.54651444	0.1079076796	0.08259327016	107	82	14	8	8	64	192	83
98	89	79.38202247	969.1777938	0.3595505618	0.09207890561	0.6099627751	1	148	125	37.21404026	976.9834309	23.46621622	66.544	0.8960037231	0.6358221302	0.00908357292	0.02301672611	0.01226812549	0.01515424643	0.8364810522	0.007543753613	0.01768093691	0.01034922464	0.01179261389	0.5884556012	0.7887046039	0.5538454375	0.1072991193	0.08197669275	104	83	14	8	8	64	193	80
99	101	77.83168317	992.9791968	0.4158415842	0.1008749892	0.581978554	1	147	128	29.42702797	998.4231961	21.42857143	68.90625	0.9005775452	0.644476108	0.008965197264	0.02329855289	0.01229513323	0.01514543411	0.8408732277	0.007519095515	0.01806185194	0.01050926692	0.01190475279	0.5964811408	0.7930531925	0.5618028043	0.1075243527	0.08267330374	104	85	14	8	8	64	194	81
100	94	80.34042553	984.880959	0.3936170213	0.09837663636	0.6066149498	1	142	129	31.89602406	992.0591517	23.04929577	67.40310078	0.8984794617	0.642113136	0.008895080096	0.02330864888	0.01233504848	0.01508436944	0.8388563148	0.007434081133	0.01785392124	0.01066385132	0.01201580046	0.5941454818	0.7895004777	0.5586513345	0.1089789839	0.08346180147	102	84	14	8	8	63	194	77
101	89	81.15730337	971.5467851	0.3707865169	0.09706546551	0.6147035994	1	152	118	37.93832806	977.3564287	24.94736842	69.6440678	0.8925819397	0.6367446909	0.008696273909	0.02534138848	0.01131620013	0.01621779215	0.831010285	0.007181958255	0.01877840923	0.009708949447	0.01322577786	0.587849596	0.782372957	0.5525024646	0.1102089827	0.08424222624	97	89	13	9	9	62	192	78
102	91	81.6043956	977.8941931	0.3846153846	0.09593400054	0.6056244227	1	148	123	37.8199709	984.686415	25.2027027	67.69918699	0.8963928223	0.6412799868	0.00845226743	0.02628511054	0.01079004447	0.0161438329	0.8347215669	0.006955445567	0.01968729501	0.008991950388	0.01336733839	0.5922779575	0.7863652157	0.5568503984	0.1100276065	0.08442958843	95	94	12	9	9	61	191	80
103	91	82.36263736	976.4212933	0.4065934066	0.09714991772	0.6083315478	1	137	128	35.75919141	984.4476988	24.13868613	67.9140625	0.898891449	0.639909585	0.008642833433	0.02469016481	0.0125420949	0.01604035611	0.8369759997	0.007183584902	0.01820735363	0.009591202244	0.0135204129	0.5914070313	0.7883958167	0.5553316159	0.1104956323	0.08457796904	96	87	13	9	9	60	187	78
104	86	83.75581395	957.0347049	0.3953488372	0.09386587959	0.6166595832	1	124	138	36.33937421	967.6730839	24.78225806	63.91304348	0.8832817078	0.629727942	0.009021631106	0.02440804841	0.01125801775	0.01318224495	0.8254117655	0.007553954979	0.01771800423	0.008792697297	0.01031620194	0.5853470836	0.7731571198	0.5465206759	0.1101245879	0.08320726613	100	83	12	7	7	60	187	75
105	91	84.18681319	978.8356891	0.4285714286	0.102230113	0.6175834997	1	113	149	27.07609278	989.7394343	23.42477876	63.02684564	0.8874969482	0.6378169108	0.008840475126	0.0247682922	0.01127643916	0.01306196472	0.829549777	0.007378991422	0.01806388049	0.008878270721	0.01043611219	0.593059656	0.7771896534	0.5538663146	0.1103072949	0.08395059617	98	85	12	7	7	60	186	76
106	84	87.10714286	983.9824213	0.380952381	0.09516596623	0.6173890022	1	116	142	33.26679622	995.1406645	26.20689655	63.33802817	0.8914833069	0.645183903	0.008800575861	0.02402123141	0.01129380883	0.01297506255	0.8343926282	0.007346425847	0.01750538126	0.008965101359	0.01055338799	0.6008136066	0.7815970749	0.5609945373	0.109886232	0.08418936573	98	81	12	7	7	60	182	76
107	86	87.31395349	996.9461463	0.3953488372	0.09533317506	0.5885206054	1	121	139	33.67697686	1007.524751	24.81818182	65.56834532	0.8960876465	0.6533072738	0.009064434027	0.02380469025	0.009807630025	0.01438298866	0.8390279035	0.007601442593	0.01742121083	0.007932958398	0.01178625881	0.6085654032	0.7865511027	0.5685908477	0.1095365438	0.0847164261	101	80	11	8	8	60	182	78
108	88	87.15909091	1012.654212	0.3977272727	0.09688447446	0.5926661011	1	119	143	30.88987628	1023.631497	24.87394958	65.3986014	0.9000968933	0.6617368828	0.008990731055	0.02396448984	0.01019783016	0.01438182409	0.8425620182	0.007413431159	0.01760898079	0.008505437507	0.01190427814	0.6163047552	0.7903691956	0.5762044675	0.1097276978	0.08553241526	99	83	12	8	8	60	183	79
109	86	87.20930233	1022.607207	0.3837209302	0.09424990722	0.5787050863	1	132	133	35.43738318	1031.966553	25.65151515	67.72180451	0.904006958	0.6698730247	0.00909838033	0.02458017955	0.009693330003	0.01038931046	0.8502457577	0.007552608418	0.0182038851	0.008024629621	0.01004254067	0.6260493609	0.7947207305	0.5840779997	0.1092862275	0.08579502505	101	85	11	7	7	61	182	83
110	88	88.17045455	1036.297674	0.4090909091	0.09587351539	0.5755811758	1	132	136	34.78970672	1046.077352	26.09848485	67.24264706	0.9075813293	0.6783586563	0.009305776584	0.02486170325	0.009699689371	0.0102651434	0.8534490167	0.00745447474	0.01879328489	0.008096450544	0.0101356323	0.6338788139	0.7983512	0.5916147103	0.1092301293	0.08674394605	100	89	11	7	7	61	185	83
111	87	89.54022989	1046.444425	0.4022988506	0.09336574031	0.5889722632	1	136	132	37.51911157	1056.132896	26.00735294	68.75757576	0.9119033813	0.6864632451	0.009338506157	0.02467446723	0.009705829188	0.01022890978	0.857955669	0.007486238106	0.01880866648	0.008167481388	0.01022845114	0.6417724079	0.8027230214	0.5992579075	0.1091803599	0.08720533758	100	89	11	7	7	61	185	83
112	85	90.98823529	1061.473713	0.3882352941	0.09509139688	0.5721095844	1	135	128	33.23312778	1071.426304	26.57777778	70.609375	0.9150543213	0.6934799253	0.009303422601	0.02360726797	0.009124140816	0.01002918277	0.8629903071	0.007510888243	0.01823702488	0.007724796273	0.01032098142	0.6496862344	0.8065205256	0.6065130184	0.1085337957	0.08696690687	99	86	10	7	7	61	182	81
113	85	91.38823529	1071.488483	0.3764705882	0.09216605381	0.5820760957	1	133	127	32.85535887	1080.58953	25.55639098	70.74015748	0.9148445129	0.6990958314	0.009054196353	0.02312454299	0.009096732766	0.009892088528	0.8636769523	0.007309346107	0.01803642685	0.007790864657	0.01041310209	0.6555460917	0.8116050361	0.6141320724	0.1032394769	0.08496375903	96	87	10	7	7	60	179	81
114	83	92.28915663	1079.469367	0.3614457831	0.08797112589	0.5768745086	1	134	126	37.49772427	1089.027538	26.53731343	70.87301587	0.9181938171	0.7074503703	0.008980683795	0.02322784463	0.008218812492	0.01064046698	0.8671260092	0.007486909393	0.01816080126	0.006735231661	0.01162764699	0.663439781	0.8150414625	0.6214994224	0.1031523547	0.08595094791	97	86	9	8	8	60	180	80
115	83	93.01204819	1093.371418	0.3614457831	0.08884602105	0.5707643408	1	139	118	36.51217833	1101.0724	26.65467626	74.48305085	0.9213180542	0.7145381962	0.009224432603	0.02247313221	0.00768171937	0.01062814782	0.8713106222	0.00756992439	0.01774665491	0.006200874533	0.01172873763	0.6712920047	0.8189850316	0.628665084	0.1023330226	0.08587311216	98	83	8	8	8	60	178	79
116	82	92.79268293	1070.962738	0.3658536585	0.0903006781	0.5581397668	1	127	123	32.07591073	1079.70524	25.51181102	72.56910569	0.9086151123	0.6985067259	0.008978032818	0.02332225175	0.007717045011	0.009526855131	0.8590709276	0.007250138257	0.01750747334	0.006257015145	0.01020019755	0.6572919016	0.8047506275	0.6143088561	0.1038644848	0.08419786977	95	82	8	7	7	58	174	76
117	82	94.26829268	1084.88651	0.3658536585	0.09163788821	0.5650737072	1	122	127	29.97284488	1094.148194	25.28688525	71.69291339	0.9116172791	0.7063155831	0.009054647204	0.02315736783	0.007710400238	0.009471135253	0.8622237285	0.007160517432	0.01779596995	0.006313952264	0.01026680078	0.6647783427	0.8080913858	0.6215589126	0.1035258932	0.08475667046	93	83	8	7	7	58	173	76
118	80	94.6875	1017.314128	0.3875	0.09906206684	0.564531588	1	111	134	27.29926143	1029.028497	23.47747748	69.71641791	0.8878135681	0.6634393811	0.009609549334	0.02428925134	0.007729516086	0.009998262863	0.8361869885	0.007335175758	0.01775326013	0.006367430353	0.01033581217	0.6216477027	0.7771849713	0.5780870202	0.1106285968	0.08535236093	93	82	8	7	7	55	173	72
119	80	94.7	1020.270403	0.3875	0.09941198905	0.5455798702	1	110	133	27.12719605	1031.846176	22.24545455	70.82706767	0.8908462524	0.6651730775	0.009331269274	0.02402917388	0.007776827417	0.01001229755	0.8396966843	0.007021336419	0.01795120087	0.006421162447	0.0104462517	0.6233331261	0.7810280964	0.5797135407	0.109818156	0.08545953685	91	83	8	7	7	54	169	74
120	76	96.47368421	1028.941697	0.3552631579	0.09659018022	0.5479239307	1	114	129	30.45400752	1040.304066	24.5	70.36434109	0.894744873	0.6726231589	0.008763497946	0.02500744702	0.007787581968	0.00997179252	0.8432145536	0.006608436875	0.01845540799	0.006475126223	0.01054937758	0.6305348103	0.7846281432	0.5866498782	0.1101167299	0.0859732807	87	87	8	7	7	54	168	75
121	79	96.06329114	1041.708293	0.3797468354	0.09748249498	0.5610232422	1	103	137	25.55899117	1054.128703	22.19417476	70.16058394	0.8980026245	0.6783374331	0.008488015813	0.02393451091	0.008752517105	0.009045944569	0.8477816361	0.006377266665	0.01768003436	0.007026520598	0.009493444762	0.6377601667	0.7884773622	0.5928688824	0.1095252623	0.08546855069	87	84	9	6	6	54	167	73
122	78	98.51282051	1053.822717	0.3846153846	0.09887890785	0.5588600544	1	105	135	24.89794211	1066.102065	21.98095238	71.65925926	0.9006500244	0.6855163151	0.008602078748	0.02361098819	0.008804242586	0.009157826743	0.8504748881	0.006634673929	0.01723482863	0.007085217562	0.009589083583	0.6449725114	0.791446123	0.5997066511	0.1092039014	0.08580966399	89	82	9	6	6	54	167	73
123	76	98.69736842	1014.505635	0.3947368421	0.09664166484	0.5540872555	1	107	133	22.98851919	1026.709989	20.19626168	71.53383459	0.8982810974	0.6595465848	0.008758311434	0.02302442979	0.008489707665	0.0101240857	0.8478845628	0.006827713929	0.01659583182	0.006521770062	0.01080878217	0.6187924868	0.7927306804	0.5792020105	0.105550417	0.0803445743	92	81	9	7	7	51	166	74
124	74	97.36486486	948.4028341	0.4189189189	0.09939555916	0.5446198187	1	100	138	27.25201794	962.0278107	21.52	67.57246377	0.8759117126	0.6213391997	0.009005909744	0.02431414035	0.008500245446	0.009095132491	0.8249962846	0.007017747436	0.01709645791	0.006578533461	0.009395567285	0.5812508936	0.767846402	0.5398555141	0.1080653107	0.08148368562	91	83	9	6	6	49	169	69
125	72	98.66666667	955.1467264	0.4027777778	0.09523650938	0.5514663833	1	101	136	25.17223756	969.2658173	22.1980198	68.06617647	0.8783226013	0.6246441435	0.009447198303	0.02372204463	0.008853441581	0.009094117153	0.8272057997	0.007090382052	0.0170386882	0.006264891692	0.009485389492	0.5847647921	0.77476156	0.545488474	0.1035610413	0.07915566955	91	83	9	6	6	48	169	68
126	71	98.90140845	961.915702	0.3943661972	0.09137401818	0.5478920217	1	98	141	28.11235561	976.9520208	23.46938776	65.95744681	0.8817062378	0.6313846454	0.009243522525	0.02363768231	0.009008078216	0.00909088945	0.8307260653	0.006962360848	0.01702293786	0.006390014949	0.009574943429	0.5914343883	0.7783225078	0.5516989012	0.10338373	0.07968574416	93	83	9	6	6	48	170	69
127	71	98.81690141	943.3396444	0.4084507042	0.09418966656	0.528768332	1	100	138	28.88346925	957.2175397	22.38	68.01449275	0.8618621826	0.6194910029	0.009362845014	0.02452419136	0.009203098763	0.009135583313	0.8096364642	0.006904350906	0.01695178784	0.006525835875	0.009659850182	0.5794491781	0.7567895409	0.5390428379	0.1050726417	0.08044816498	94	82	9	6	6	47	171	67
128	71	100.2112676	932.8057412	0.4225352113	0.1009134327	0.5364996846	1	102	133	25.19647961	945.9614415	21.08823529	70.67669173	0.8549995422	0.6100720996	0.008651702546	0.02459587516	0.01081493848	0.01137121659	0.7995658095	0.006537918748	0.0168317482	0.007161008751	0.009734731898	0.569806692	0.7467062283	0.5288676313	0.108293314	0.08120446831	89	84	10	6	6	46	171	64
129	71	99.56338028	902.7190975	0.4366197183	0.1060259866	0.5434141661	1	105	133	25.45955323	915.5796142	22.15238095	69.53383459	0.8430786133	0.5910620752	0.008615050617	0.02504743856	0.01215519943	0.01144380828	0.7858171164	0.006825589352	0.0169095323	0.007320332575	0.009874958744	0.5501316622	0.7329851097	0.509009046	0.1100935036	0.08205302923	93	84	10	6	6	45	174	64
130	73	99.30136986	915.5702782	0.4520547945	0.108394438	0.5623031999	1	109	130	24.41063154	927.3814656	22.70642202	71.16923077	0.8473968506	0.597887259	0.008673637029	0.02587387607	0.01241607509	0.009558237674	0.7908750247	0.006906796135	0.01714168793	0.007493491106	0.008013389097	0.5583318948	0.7366225969	0.5150583518	0.1107742537	0.08282890725	94	84	10	5	5	46	174	65
131	73	99.34246575	914.3223646	0.4657534247	0.1002975622	0.5544011884	1	103	132	20.64819177	926.99043	19.94174757	70.22727273	0.8509521484	0.5952025747	0.008402123612	0.0251859946	0.01041475756	0.01075437311	0.7961948995	0.006860758915	0.01646058119	0.00664223269	0.00723442345	0.5580045784	0.7426178566	0.5189630537	0.1083342918	0.07623952093	94	82	9	5	5	45	171	64
132	72	100.3194444	924.1329876	0.4444444444	0.09929177165	0.5586742911	1	107	129	20.89291357	936.5467845	18.57943925	71.91472868	0.8553504944	0.6014335822	0.007983897787	0.02556009888	0.01084213428	0.0066425665	0.8043217969	0.006444228766	0.0171479717	0.006168037335	0.005475670704	0.5661976737	0.7471366196	0.5254560653	0.1082138747	0.07597751698	89	88	9	4	4	46	169	67
133	73	99.20547945	909.618124	0.4794520548	0.1034882673	0.5513679487	1	98	139	18.7193942	923.4057437	17.54081633	68.56834532	0.8575935364	0.5917907624	0.007746831281	0.02625123177	0.008970900473	0.007005358993	0.8076192139	0.006373164155	0.01764319516	0.005215025738	0.005634477596	0.5569248998	0.7485502397	0.5148310003	0.1090432967	0.07695976208	90	90	8	4	4	45	172	65
