YEAR	POP	AGE	BA	STI_NB	STI_BA	ASSYM	CANOPY_RATIO	UNDER_NB	OVER_NB	UNDER_BA	OVER_BA	UNDER_AGE	OVER_AGE	WATER_CONSUMED	WATER_NEEDED	WATER_CONSUMED_A	WATER_CONSUMED_B	WATER_CONSUMED_C	WATER_CONSUMED_D	WATER_CONSUMED_E	WATER_NEEDED_A	WATER_NEEDED_B	WATER_NEEDED_C	WATER_NEEDED_D	WATER_NEEDED_E	WATER_CONSUMED_INTOLERANT	WATER_NEEDED_INTOLERANT	WATER_CONSUMED_TOLERANT	WATER_NEEDED_TOLERANT	POP_A	POP_B	POP_C	POP_D	POP_E	POP_TOLERANT	POP_INTOLERANT
1	0	0	0	-nan	-nan	-nan	0	0	10	0	1.069754457	-nan	1	0.001426696777	0.002435876465	0.001163482666	0.0002632141113	0	0	0	0.001960455729	0.0004754207357	0	0	0	0.0008277893066	0.001444916178	0.0005989074707	0.0009909602865	9	1	0	0	0	0	5	5
2	0	0	0	-nan	-nan	-nan	0	0	19	0	2.669613381	-nan	1.473684211	0.003505706787	0.006019616944	0.001914978027	0.00159072876	0	0	0	0.003303535544	0.002716081401	0	0	0	0.002170562744	0.003686533167	0.001335144043	0.002333083778	14	5	0	0	0	0	10	9
3	0	0	0	-nan	-nan	-nan	0	0	26	0	4.172511927	-nan	1.923076923	0.005577087402	0.00935536476	0.002490997314	0.003086090088	0	0	0	0.004094988162	0.005260376598	0	0	0	0.003578186035	0.00590611965	0.001998901367	0.003449245109	17	9	0	0	0	0	12	14
4	0	0	0	-nan	-nan	-nan	0.005859375	0	33	0	5.483780809	-nan	2.393939394	0.007419586182	0.0122815879	0.002933502197	0.004486083984	0	0	0	0.004792225743	0.007489362159	0	0	0	0.004306793213	0.007170783598	0.003112792969	0.005110804304	21	12	0	0	0	0	16	17
5	1	4	0.432532528	0	0	0.9843220588	0.005859375	0	41	0	6.745477682	-nan	2.853658537	0.009037017822	0.0151522764	0.003353118896	0.005683898926	0	0	0	0.005623684656	0.009528591746	0	0	0	0.005252838135	0.008795874376	0.003784179688	0.006356402027	27	14	0	0	0	0	20	21
6	4	5.5	1.727795839	0	0	0.952422971	0	0	45	0	8.419734247	-nan	3.177777778	0.01132583618	0.01894371645	0.004119873047	0.007205963135	0	0	0	0.006933517828	0.01201019862	0	0	0	0.007129669189	0.01192156869	0.004196166992	0.007022147762	28	17	0	0	0	0	20	25
7	6	6.166666667	2.818814674	0	0	0.9614469945	0.001953125	0	54	0	10.76435352	-nan	3.592592593	0.014503479	0.02420703821	0.004913330078	0.009590148926	0	0	0	0.008142025704	0.0160650125	0	0	0	0.009052276611	0.0151725452	0.005451202393	0.009034493004	32	22	0	0	0	0	25	29
8	5	7	2.64342097	0	0	0.9669200663	0	0	56	0	11.67094873	-nan	3.964285714	0.0157661438	0.02635403936	0.004726475504	0.01103966829	0	0	0	0.007877188058	0.0184768513	0	0	0	0.009624163188	0.01608757441	0.006141980611	0.01026646495	31	25	0	0	0	0	28	28
9	7	7.285714286	3.478272098	0.1428571429	0.117890932	0.9710760217	0	0	57	0	12.55867171	-nan	4.263157895	0.01695632935	0.02848124651	0.004810872396	0.01214545695	0	0	0	0.008174906326	0.02030634019	0	0	0	0.009946144526	0.01665178791	0.00701018482	0.0118294586	30	27	0	0	0	0	29	28
10	10	6.8	4.74672413	0.2	0.1745803987	0.9716724696	0	0	59	0	13.24286711	-nan	4.406779661	0.01779556274	0.03005789846	0.004380226945	0.0134153358	0	0	0	0.007442484318	0.02261541414	0	0	0	0.01043033681	0.01758112453	0.007365225936	0.01247677393	29	30	0	0	0	0	30	29
