YEAR	POP	AGE	BA	STI_NB	STI_BA	ASSYM	CANOPY_RATIO	UNDER_NB	OVER_NB	UNDER_BA	OVER_BA	UNDER_AGE	OVER_AGE	WATER_CONSUMED	WATER_NEEDED	WATER_CONSUMED_A	WATER_CONSUMED_B	WATER_CONSUMED_C	WATER_CONSUMED_D	WATER_CONSUMED_E	WATER_NEEDED_A	WATER_NEEDED_B	WATER_NEEDED_C	WATER_NEEDED_D	WATER_NEEDED_E	WATER_CONSUMED_INTOLERANT	WATER_NEEDED_INTOLERANT	WATER_CONSUMED_TOLERANT	WATER_NEEDED_TOLERANT	POP_A	POP_B	POP_C	POP_D	POP_E	POP_TOLERANT	POP_INTOLERANT
16	57	10.84210526	55.15060852	0.298245614	0.2194669468	0.9497030318	0.0234375	2	127	0.2178069535	70.1992948	5.5	7.960629921	0.09192276001	0.1059294317	0.004729831146	0.03212331705	0.04338329515	0.01168631666	0	0.005652418059	0.03713778496	0.04999758792	0.01314164077	0	0.06059554611	0.06986369752	0.0313272139	0.03606573418	33	63	29	4	4	0	68	61
17	68	10.94117647	66.13980903	0.3235294118	0.2276934527	0.9430693182	0.0390625	2	136	0.1727341349	79.36343746	2.5	8.433823529	0.1040153503	0.1201401942	0.00576727934	0.03313477333	0.04996428012	0.01514901755	0	0.006759474829	0.03786418053	0.05816408401	0.01735245484	0	0.06905307469	0.08009247761	0.03496227565	0.04004771661	40	61	32	5	5	0	73	65
18	70	12.07142857	74.0778753	0.3428571429	0.2294827072	0.9400521708	0.056640625	2	139	0.1917450237	87.0576299	1.5	8.964028777	0.1143760681	0.1323915733	0.004881995471	0.03205007456	0.04844386309	0.02900013499	0	0.005867799983	0.0366349491	0.05648126218	0.03340756203	0	0.07840554776	0.09099544039	0.03597052036	0.0413961329	37	62	32	10	10	0	72	69
19	72	13.05555556	82.72875405	0.3611111111	0.2312983623	0.9383588359	0.083984375	6	142	1.096397386	97.07331475	6	9.507042254	0.128288269	0.1496853982	0.005078919589	0.03521673756	0.04392364005	0.04406897184	0	0.006112347486	0.04041763579	0.0518933492	0.05126206571	0	0.08802375403	0.1031876962	0.04026451502	0.04649770203	36	67	30	15	15	0	77	71
20	77	13.7012987	91.69216449	0.3766233766	0.228084173	0.9352373413	0.111328125	8	143	1.7807028	105.3418161	4.875	10.04895105	0.1403808594	0.1637733928	0.004180592228	0.03881663299	0.04638230857	0.04194446344	0.009056862144	0.00530026702	0.0447579186	0.05459867567	0.04873785347	0.01037867802	0.09814650664	0.1149393419	0.04223435273	0.04883405092	31	74	30	14	14	2	78	73
21	83	14.28915663	103.2157105	0.3855421687	0.2307812616	0.9292187814	0.140625	8	153	1.743238714	118.0913304	7.25	10.32026144	0.1572303772	0.183794049	0.004503263423	0.03369559754	0.05836935609	0.04616026063	0.01450189951	0.005570445341	0.03925486429	0.06864952651	0.05398731035	0.01633190255	0.110566346	0.1294815657	0.04666403117	0.05431248333	33	71	39	15	15	3	83	78
22	87	14.98850575	111.293848	0.4022988506	0.2308670595	0.9114480424	0.16796875	10	156	1.718251837	126.1858721	3.9	10.87820513	0.1675415039	0.1968899027	0.005272201427	0.0377378682	0.05346803223	0.0513331561	0.01973024595	0.006650112881	0.04445880617	0.06325233976	0.05972552328	0.02280312064	0.1191519088	0.1404458633	0.04838959507	0.05644403941	38	74	34	16	16	4	85	81
23	91	14.87912088	116.389293	0.3846153846	0.2166412309	0.9090666304	0.162109375	9	156	1.555430446	129.4605908	5.111111111	11.01282051	0.1729125977	0.2019605221	0.005619377738	0.04208533288	0.04153480116	0.06240339761	0.02126968826	0.006981178837	0.04916518047	0.04905573666	0.07212195593	0.02463647021	0.1254273017	0.1464049465	0.04748529595	0.05555557557	39	78	25	19	19	4	85	80
24	95	15.45263158	127.8357486	0.3789473684	0.2071215627	0.903415418	0.203125	14	156	2.513202999	140.0761962	5.642857143	11.47435897	0.1878089905	0.2206370952	0.005720976718	0.04430727084	0.0420578355	0.05536391731	0.0403589901	0.007308821384	0.0519310158	0.05032691856	0.06459600568	0.04647433377	0.1394198684	0.163433638	0.04838912209	0.05720345717	39	81	25	17	17	8	85	85
25	94	15.76595745	130.6593016	0.3723404255	0.2065816479	0.8974996039	0.212890625	12	158	2.572493032	143.5693689	6.916666667	11.60126582	0.1928138733	0.2266131067	0.005347591497	0.04496246941	0.04777447818	0.03959688644	0.05513244777	0.006806334378	0.05292821435	0.05674255186	0.0464246351	0.06371137101	0.1427280416	0.1676286943	0.05008583174	0.0589844124	36	83	28	12	12	11	85	85
26	93	16.35483871	135.214743	0.3655913978	0.1984039994	0.8877759352	0.259765625	15	159	3.203605602	148.9153063	7.2	11.88050314	0.2026062012	0.2362919088	0.005696259704	0.04838968457	0.04317357883	0.04231727378	0.06302940429	0.007195979701	0.05659178561	0.05046024393	0.04866651365	0.07337738594	0.1510684601	0.1756692985	0.05153774112	0.06062261033	38	86	25	13	13	12	88	86
27	97	16.8556701	148.3125238	0.381443299	0.20048604	0.8780884271	0.310546875	16	156	3.169737013	161.2005685	6.5	12.64102564	0.2196846008	0.256102473	0.004972372869	0.04725584905	0.03941144723	0.05515121797	0.07289371371	0.006329687845	0.05545717279	0.04574977603	0.06460096499	0.08396487129	0.1654373015	0.1926047754	0.0542472993	0.06349769754	32	84	25	18	18	13	86	86
28	99	17.29292929	157.5019012	0.3838383838	0.2024551292	0.8555173984	0.359375	19	155	3.445733001	169.6057977	5.473684211	13.36774194	0.2304878235	0.2707334595	0.005218986285	0.04083505612	0.04458098654	0.05319161484	0.08666117971	0.007083971825	0.0482713883	0.05167181336	0.06326703565	0.1004392504	0.1724014258	0.2024000632	0.05808639772	0.06833339632	35	76	30	18	18	15	90	84
29	95	18.12631579	165.4207534	0.3894736842	0.1978138655	0.8566584177	0.388671875	19	158	4.112073701	179.2041497	7.263157895	13.44936709	0.2450218201	0.2876954408	0.005351430344	0.04260295517	0.03936770597	0.05578169088	0.1019180377	0.00754152327	0.05031442974	0.04519656822	0.06693514484	0.1177077748	0.184133794	0.215723951	0.06088802611	0.07197148983	38	77	26	19	19	17	92	85
30	103	18.33980583	179.2621342	0.4077669903	0.1951391822	0.8499638302	0.423828125	21	160	4.337977049	191.2945667	5.952380952	14.125	0.2603721619	0.3080378684	0.005494327014	0.04068068087	0.04465370665	0.04835857693	0.1211848704	0.00785755727	0.04875429257	0.05160795571	0.05882467669	0.1409933862	0.1987420339	0.2342417057	0.06163012795	0.07379616269	39	75	30	17	17	20	94	87
31	103	18.93203883	185.5342814	0.4174757282	0.2013668525	0.8485978438	0.447265625	25	158	4.876534855	196.7375052	6	14.62658228	0.2704353333	0.3179974407	0.005695397195	0.03725093494	0.05013161384	0.05401352906	0.1233438582	0.008268525806	0.04415963123	0.05871789731	0.06454080113	0.1423105852	0.2049549169	0.2396787873	0.06548041634	0.07831865339	43	69	34	18	18	19	97	86
32	99	19.67676768	187.1642563	0.4444444444	0.2079329285	0.8481613764	0.46875	24	159	5.040993745	199.6280711	6.875	14.79874214	0.275352478	0.3236413315	0.005962667419	0.03367234843	0.05548730986	0.04903315796	0.1311969943	0.008438256847	0.04043659256	0.06467888675	0.05864988658	0.1514377087	0.2070262512	0.2414316352	0.06832622682	0.08220969623	44	67	37	16	16	19	100	83
33	97	20.08247423	181.1858893	0.4639175258	0.2199919016	0.8371085715	0.466796875	24	161	3.812866185	195.0407565	6.041666667	14.80745342	0.2665100098	0.3146464961	0.005970076219	0.03665023996	0.04892427374	0.05957013488	0.115395285	0.008672673544	0.04450321257	0.05701643376	0.07122668715	0.133227489	0.198203353	0.231959594	0.0683066568	0.08268690202	45	73	32	19	19	16	101	84
34	91	20.73626374	178.1744725	0.4835164835	0.2289574071	0.8239481977	0.419921875	23	155	2.857823825	193.4200545	5.652173913	15.09032258	0.2642860413	0.311131588	0.004515969351	0.03800982517	0.04402800904	0.06418121692	0.1135510208	0.006739691612	0.04517272822	0.05147402072	0.07650610109	0.1312390464	0.1951837159	0.2282126554	0.06910232539	0.08291893258	38	76	29	20	20	15	97	81
35	93	20.37634409	177.4681823	0.5053763441	0.2413457643	0.8394497959	0.416015625	23	159	4.791261382	192.4823575	7.304347826	15.00628931	0.2655296326	0.3131330939	0.004514687964	0.04004798452	0.04427455601	0.05894423979	0.1177481643	0.00701349427	0.04741254068	0.05184274432	0.06874365567	0.1381206589	0.191061499	0.2248012729	0.07446813354	0.08833182094	41	78	29	18	18	16	101	81
36	93	20.62365591	185.038156	0.4838709677	0.2317301382	0.8415354938	0.431640625	28	158	6.179582485	199.4800896	7.75	15.24050633	0.2783470154	0.3266455013	0.005836294719	0.03972260303	0.04539855432	0.05860618808	0.1287833752	0.00855820579	0.0474413725	0.05323120997	0.06682146293	0.1505932501	0.2030421732	0.237229061	0.07530484216	0.08941644023	49	74	29	17	17	17	102	84
37	102	20.17647059	200.0763332	0.4607843137	0.2296464752	0.8439442073	0.451171875	30	157	6.398621595	211.2844943	9.266666667	15.56050955	0.2940979004	0.3466127183	0.006124643293	0.03978286707	0.04341697653	0.0565363196	0.1482370939	0.009008380716	0.04795283081	0.05108434088	0.06504095535	0.1735262106	0.215806005	0.2531899857	0.07829189542	0.09342273267	51	71	28	17	17	20	103	84
38	105	20.35238095	206.1109151	0.4666666667	0.2350641771	0.8474803714	0.455078125	27	156	6.1357626	216.0890562	9.555555556	16.1025641	0.3012313843	0.3542360589	0.005921931836	0.04030073776	0.04734019526	0.05166744768	0.1560010717	0.008171358188	0.04958898696	0.05591409101	0.0592450344	0.1813165883	0.2212260218	0.2587095754	0.08000536251	0.09552648354	47	71	29	15	15	21	100	83
39	104	20.65384615	205.0871327	0.4711538462	0.2430198377	0.8462928741	0.505859375	27	151	5.894728502	213.7981169	9.037037037	16.52317881	0.2996025085	0.3506450079	0.004860033725	0.04238682721	0.04805783125	0.04906583358	0.1552319828	0.006769762104	0.05145747282	0.05643716079	0.05596583745	0.1800147747	0.2191434679	0.2546104368	0.08045904061	0.09603457108	41	74	29	14	14	20	98	80
40	106	21.64150943	217.652517	0.4811320755	0.2439611524	0.8220993536	0.544921875	31	148	6.505741007	225.6726907	8.225806452	17.65540541	0.3163871765	0.3715935472	0.004305765937	0.04196084973	0.05074124477	0.05252540066	0.1668539154	0.00618944138	0.05138891855	0.05961043077	0.06046857046	0.1939361861	0.2329192095	0.2713990443	0.08346796698	0.1001945029	38	74	31	15	15	21	96	83
41	104	22.24038462	216.3143702	0.4903846154	0.2572715685	0.818579893	0.583984375	31	149	6.147572215	225.0152929	6.677419355	18.02684564	0.3145904541	0.3703664135	0.004969474891	0.03932431517	0.05237374291	0.05281107968	0.1651118415	0.007299391336	0.04835372865	0.06175256411	0.06016250995	0.1927982195	0.2271738359	0.2653398137	0.08741661822	0.1050265998	42	69	33	15	15	21	100	80
42	102	22.68627451	220.0900772	0.4509803922	0.2470942367	0.8009491173	0.61328125	27	146	6.283329662	228.0515207	7.925925926	17.97945205	0.3196029663	0.3761331103	0.005036280825	0.03238201413	0.05705540788	0.05244603997	0.1726832235	0.006791308696	0.04008728859	0.06726726301	0.06033062252	0.2016566275	0.2324815868	0.2710731042	0.08712137953	0.1050600061	40	60	37	15	15	21	97	76
43	101	23.35643564	219.0567282	0.4455445545	0.2551852633	0.7953340642	0.5859375	30	148	6.887867282	228.2885398	7.533333333	18.35810811	0.3191986084	0.3776640222	0.004789097463	0.03386709449	0.06080917679	0.0395379989	0.1801952407	0.006811384335	0.04152197584	0.07153129172	0.04629499463	0.2115043756	0.228827928	0.2684868718	0.09037068039	0.1091771504	40	64	38	12	12	24	98	80
44	99	24.17171717	219.1758691	0.4747474747	0.2679608695	0.7882267894	0.61328125	25	152	4.652366716	229.9501955	7.24	18.38157895	0.3175849915	0.3774946114	0.004904317728	0.03474643251	0.05626745332	0.03621739524	0.1854493927	0.00705821817	0.04204721009	0.06685886129	0.04277761469	0.2187527071	0.225412606	0.2653751988	0.0921723855	0.1121194126	42	64	35	12	12	24	100	77
45	99	24.87878788	223.9907278	0.4949494949	0.2736510172	0.7826569188	0.544921875	24	152	5.230854579	234.1799396	6.541666667	18.76973684	0.3241462708	0.3859985006	0.004847353636	0.03517223507	0.05541114018	0.03610838687	0.192607155	0.006954608962	0.04313815286	0.06514908449	0.04310574459	0.2276509097	0.2293169873	0.2709245606	0.09482928341	0.11507394	42	64	34	12	12	24	98	78
46	102	24.2254902	227.2652148	0.4803921569	0.2718835995	0.7825642177	0.50390625	28	147	5.156814519	235.040464	6.285714286	19.02040816	0.3265800476	0.3878255556	0.005611169138	0.03508479766	0.05312590952	0.0321908328	0.2005673385	0.007629637942	0.04214111171	0.06284772648	0.03815285519	0.2370542242	0.2317396279	0.2737206566	0.09484041967	0.1141048989	46	61	33	11	11	24	96	79
47	102	24.80392157	233.3221553	0.4705882353	0.272149415	0.7731718882	0.51953125	29	151	5.814533262	241.6153279	6.517241379	19.17880795	0.3379211426	0.3998975059	0.006223433153	0.03014375052	0.06210526175	0.03142860438	0.2080200928	0.008753234754	0.03678195746	0.07281759865	0.03748819311	0.244056522	0.2398606953	0.2813612248	0.09806044732	0.1185362811	49	57	39	11	11	24	98	82
48	101	25.36633663	235.4024851	0.495049505	0.2822426286	0.7602232917	0.51953125	28	148	5.173982922	243.1969401	5.464285714	19.70945946	0.3402862549	0.4018553128	0.006647822165	0.0292377087	0.05720078802	0.03772117515	0.2094787608	0.008849028937	0.03564580198	0.06712086996	0.04411322172	0.2461263902	0.2393416944	0.2806704715	0.1009445604	0.1211848413	49	55	36	13	13	23	96	80
49	97	26.17525773	226.9489492	0.4948453608	0.2964065447	0.7516462987	0.501953125	30	147	6.155674054	235.3206018	6.266666667	19.91836735	0.3310966492	0.3910671022	0.006765771187	0.03138548887	0.04669085425	0.0520775586	0.1941769763	0.009041196897	0.03856740142	0.05443746376	0.0610031084	0.2280179317	0.227165274	0.2663480056	0.1039313751	0.1247190965	49	59	30	18	18	21	98	79
50	96	26.69791667	234.2013817	0.46875	0.2824703284	0.755144761	0.525390625	35	145	7.847477746	242.0274745	6.885714286	20.44827586	0.3428192139	0.4049394575	0.006376368919	0.03353644273	0.04444508236	0.05755200609	0.2009093138	0.008416888522	0.04144475112	0.05176436097	0.06727856411	0.2360348928	0.2395672714	0.2806898653	0.1032519424	0.1242495923	48	64	28	19	19	21	98	82
51	95	27.32631579	242.564791	0.4526315789	0.2736591231	0.7469479165	0.54296875	35	146	7.584525662	251.7078089	7.371428571	20.78082192	0.3553352356	0.4206612455	0.006195834161	0.03586534898	0.04270472352	0.05863239758	0.2119369314	0.007874855109	0.04491021458	0.05003739656	0.06858836835	0.249250411	0.2504408266	0.2939016054	0.104894409	0.1267596401	46	68	26	19	19	22	100	81
52	96	27.16666667	246.7710337	0.4375	0.250922164	0.7345660251	0.55859375	39	145	7.774693667	255.9316267	6.615384615	21.15862069	0.360584259	0.4281712755	0.005677483076	0.03659660618	0.04608095153	0.06047219731	0.2117570209	0.007572248151	0.04561702571	0.05404282786	0.07100561342	0.2499335604	0.2621417091	0.3084065294	0.09844254993	0.1197647461	45	71	28	19	19	21	100	84
53	98	26.68367347	238.9146283	0.4591836735	0.2617696797	0.7316436893	0.578125	32	147	5.215432266	247.9391529	5.8125	20.9047619	0.3483200073	0.4107373755	0.006032984891	0.03567077784	0.04532991243	0.06275502131	0.1985313108	0.007732429224	0.04443514454	0.05288411587	0.07402077715	0.2316649087	0.2522885356	0.2938401442	0.09603147173	0.1168972313	46	67	28	19	19	19	97	82
54	96	27.48958333	241.8761569	0.4583333333	0.2647591089	0.7304095194	0.6015625	35	147	6.558377537	251.1520332	6.314285714	21.38095238	0.3563308716	0.418350272	0.006466207009	0.03434119933	0.04619185281	0.05756236515	0.2117692473	0.008262536677	0.04299465802	0.0544831699	0.06783351251	0.2447763949	0.2561681904	0.2969109498	0.1001626812	0.1214393222	47	67	29	18	18	21	99	83
55	91	28.73626374	245.4927484	0.4615384615	0.2616150824	0.7190019558	0.626953125	36	143	6.811204082	255.7273489	7.361111111	21.65034965	0.3634757996	0.4267498542	0.006950317238	0.03287270214	0.04829212347	0.05694149309	0.2184191636	0.008889629814	0.04124788573	0.05608687108	0.06727674249	0.2532487251	0.2613533008	0.303830675	0.1021224988	0.1229191792	47	65	29	17	17	21	99	80
56	88	28.82954545	242.4295029	0.4659090909	0.2593903776	0.7207552069	0.650390625	36	143	6.603021287	252.9436214	5.888888889	21.51048951	0.3597946167	0.422413606	0.007183084559	0.02950825474	0.04009284511	0.06417321403	0.2188372183	0.009378200915	0.03846928403	0.04711904062	0.07622963253	0.2512174479	0.2606060222	0.301572275	0.09918859447	0.120841331	49	65	26	19	19	20	100	79
57	85	28.98823529	225.2859424	0.4823529412	0.287227349	0.7150883016	0.673828125	28	144	5.491658663	236.517252	5.642857143	21.04166667	0.3380279541	0.3934497177	0.006353641803	0.02898078169	0.04021686842	0.0651832936	0.1972933686	0.008241504543	0.0365410853	0.04769547441	0.0763647361	0.2246069174	0.2349843282	0.2693634048	0.1030436259	0.124086313	44	64	27	19	19	18	100	72
58	83	29.51807229	231.375608	0.4819277108	0.2785782903	0.7112838187	0.642578125	36	138	6.606777417	241.985428	6.722222222	21.60869565	0.3473892212	0.4046769711	0.006080238173	0.02882432612	0.03992055424	0.05005705436	0.2225070483	0.008141886431	0.03704511074	0.04732232773	0.05894976398	0.2532178823	0.2447529424	0.2811381356	0.1026362788	0.1235388355	46	65	26	15	15	22	100	74
59	81	28.80246914	213.5707928	0.4691358025	0.2815699651	0.7091883505	0.57421875	31	136	5.429153519	224.3014522	7.64516129	21.18382353	0.3218917847	0.3737279929	0.006390754065	0.02978791674	0.04226340734	0.03911066858	0.2043390379	0.008260286162	0.03673340586	0.04989041648	0.04624805778	0.2325958266	0.2237948364	0.2572244971	0.09809694827	0.1165034957	47	61	26	12	12	21	95	72
60	80	29.8125	220.8757998	0.4625	0.2759068311	0.6976269564	0.615234375	32	140	5.627217942	232.6894453	6.71875	21.60714286	0.3331985474	0.3882668175	0.005848817831	0.03069720982	0.04058843559	0.04534294508	0.210721139	0.008155610001	0.03747435594	0.04804838474	0.05381271867	0.2407757482	0.232943066	0.2689638939	0.1002554814	0.1193029237	48	64	25	14	14	21	98	74
61	82	30.30487805	230.0285083	0.4634146341	0.2744122262	0.6906718473	0.634765625	36	139	6.452583289	241.8513448	8.361111111	21.82014388	0.3470535278	0.404718715	0.006320111303	0.03138833139	0.03984968503	0.04710858324	0.2223868169	0.008438150248	0.03832588479	0.04742862473	0.05628984835	0.2542362069	0.2434442124	0.281026609	0.1036093154	0.123692106	48	65	25	15	15	22	99	76
62	82	29.73170732	217.3473531	0.4512195122	0.2895437725	0.6985619938	0.630859375	29	142	5.399131974	229.6547114	7.862068966	21.32394366	0.3285446167	0.3827511108	0.005761932521	0.03284492533	0.04009867055	0.04114872281	0.2086903655	0.007627509193	0.03970868905	0.04807389508	0.0486031579	0.2387378596	0.2236611109	0.2585597027	0.1048835058	0.1241914082	45	66	25	13	13	22	98	73
63	76	30.09210526	214.4728776	0.4473684211	0.2717247788	0.7094582507	0.64453125	34	133	6.329255081	226.3679255	8.676470588	21.4887218	0.3260650635	0.3789116016	0.006930620902	0.02871777979	0.04293520989	0.03889543329	0.2085860196	0.008755181963	0.03435218666	0.05128494772	0.04615297638	0.2383663089	0.2262812424	0.2615460845	0.09978382107	0.1173655171	50	58	26	12	12	21	97	70
64	77	30.23376623	216.3035349	0.4805194805	0.2734029578	0.7045156289	0.65625	31	135	5.658311046	228.5275146	8.419354839	21.05185185	0.3270606995	0.3816442697	0.005604451124	0.02994214328	0.03989682408	0.03857658713	0.2130406938	0.007210905015	0.0367785539	0.04754776233	0.04586081063	0.2442462378	0.2279114034	0.2647532646	0.09914929607	0.1168910051	43	66	24	12	12	21	96	70
65	80	29.7	222.1962072	0.5125	0.2720897948	0.7270614551	0.6640625	40	128	7.09733671	232.11401	8.675	21.8515625	0.3344154358	0.3898736916	0.006309964278	0.0301926958	0.03964292523	0.03413334255	0.2241365079	0.008100995243	0.03689010545	0.04633590473	0.04144451584	0.2571021703	0.2350248562	0.2722088719	0.0993905796	0.1176648196	47	65	23	11	11	22	99	69
66	81	29.50617284	217.0593845	0.5432098765	0.2949564387	0.7333169856	0.62890625	29	140	4.852823203	228.7462186	8.896551724	20.70714286	0.3270530701	0.3806116996	0.006367019145	0.03372395768	0.03281717361	0.04125371479	0.2128912049	0.007964806007	0.04111398756	0.03783436253	0.04900990223	0.2446886412	0.22333225	0.258316925	0.10372082	0.1222947745	46	70	19	13	13	21	102	67
67	84	29.42857143	220.9546439	0.5476190476	0.3021776817	0.7439351748	0.5703125	31	143	5.619681448	232.0161481	8	21.1958042	0.3332557678	0.3873018491	0.006504401347	0.03617500687	0.03038556318	0.04345450635	0.2167362901	0.008071123241	0.04454293811	0.03538541226	0.05151780637	0.2477845691	0.2259317714	0.2599970118	0.1073239964	0.1273048373	48	73	18	14	14	21	105	69
68	83	29.59036145	219.0712098	0.5542168675	0.2892194054	0.7368292395	0.59375	31	144	4.980316374	231.3014275	7.967741935	20.80555556	0.3302993774	0.3849984866	0.006817766649	0.03625667684	0.03121743102	0.04353363278	0.2124738701	0.008547289833	0.04482296885	0.03686696711	0.05138071249	0.2433805483	0.2290648693	0.263937413	0.1012345081	0.1210610736	50	72	19	14	14	20	104	71
69	81	30.69135802	223.879358	0.5555555556	0.2804884559	0.7250140928	0.548828125	24	149	4.416607519	237.4502025	9.583333333	20.46979866	0.3389511108	0.3942838429	0.007480585058	0.03610706198	0.02806194652	0.04884335709	0.2184581602	0.009372480668	0.04356986787	0.03280248427	0.05753715528	0.2510018548	0.2375044312	0.2737632167	0.1014466797	0.1205206262	52	67	18	16	16	20	103	70
70	83	29.85542169	225.5510971	0.5421686747	0.2826691487	0.7433497623	0.56640625	31	141	5.551745384	237.5161766	8.709677419	21.27659574	0.3405838013	0.3963717818	0.00683590004	0.0403967131	0.0251023882	0.04591922606	0.2223295739	0.008808117215	0.04826442424	0.02945564436	0.05397176455	0.2558718315	0.237133545	0.2731357871	0.1034502563	0.1232359947	48	73	16	15	15	20	105	67
