YEAR	POP	AGE	BA	STI_NB	STI_BA	ASSYM	CANOPY_RATIO	UNDER_NB	OVER_NB	UNDER_BA	OVER_BA	UNDER_AGE	OVER_AGE	WATER_CONSUMED	WATER_NEEDED	WATER_CONSUMED_A	WATER_CONSUMED_B	WATER_CONSUMED_C	WATER_CONSUMED_D	WATER_CONSUMED_E	WATER_NEEDED_A	WATER_NEEDED_B	WATER_NEEDED_C	WATER_NEEDED_D	WATER_NEEDED_E	WATER_CONSUMED_INTOLERANT	WATER_NEEDED_INTOLERANT	WATER_CONSUMED_TOLERANT	WATER_NEEDED_TOLERANT	POP_A	POP_B	POP_C	POP_D	POP_E	POP_TOLERANT	POP_INTOLERANT
22	121	14.55371901	186.0877173	0.3801652893	0.199218767	0.9065804134	0.275390625	16	182	4.465654725	200.2305058	10	11.38461538	0.2575035095	0.1572809589	0.004517399337	0.04815392754	0.06021673874	0.07659916527	0.06801627863	0.003109435559	0.02928263928	0.03867288926	0.04670668098	0.03950931378	0.1941021736	0.117526464	0.06340133596	0.03975449491	33	85	43	24	24	13	99	99
23	129	14.80620155	206.7417542	0.4031007752	0.2030542472	0.893772142	0.3125	18	187	4.36434712	219.8087693	8.5	11.94652406	0.2810745239	0.1730248566	0.004652735321	0.04609553679	0.06768467908	0.06906016608	0.09358140666	0.003312168804	0.02879074597	0.04347534949	0.04146389977	0.05598269252	0.2139449291	0.1305683564	0.06712959484	0.04245650014	34	85	47	21	21	18	102	103
24	137	15.37956204	228.524231	0.4306569343	0.2118825525	0.8832102297	0.34765625	17	193	3.858019762	240.9963539	8.294117647	12.51813472	0.3072624207	0.1897295762	0.004421401825	0.04509185272	0.07352613173	0.04901535476	0.1352076796	0.003280888699	0.0286886476	0.04705321588	0.02952426889	0.08118255512	0.2343877734	0.1433239806	0.07287464724	0.04640559559	32	86	50	16	16	26	105	105
25	140	15.96428571	248.8955537	0.4142857143	0.2052395338	0.8741564536	0.431640625	23	192	5.508374553	261.1238173	9.52173913	13.171875	0.3342285156	0.2075083563	0.004027432786	0.04169044067	0.07668104302	0.04864522247	0.1631843767	0.003001823389	0.02695896428	0.04972975548	0.02966960505	0.09814820813	0.2551890372	0.1568781588	0.0790394784	0.05063019756	30	84	54	17	17	30	109	106
26	148	16.68243243	273.2873193	0.4324324324	0.2096745058	0.8565939632	0.513671875	23	199	4.525103635	285.2580904	8.217391304	13.85929648	0.3622322083	0.2263873885	0.004301700439	0.04544852483	0.06946385101	0.05984998674	0.1831681452	0.003341913681	0.02957826006	0.04465036939	0.03779319758	0.1110236478	0.2775213772	0.1719026842	0.08471083107	0.05448470434	34	86	48	22	22	32	112	110
27	152	17.07236842	295.8249681	0.4342105263	0.2061955683	0.8467842632	0.59765625	27	201	6.238875062	307.044175	10.25925926	14.26368159	0.3907966614	0.2457079182	0.003902107556	0.04293979322	0.07302515698	0.07419382352	0.1967357801	0.003185682042	0.02815729524	0.04750662274	0.04715908913	0.1196992291	0.3010140785	0.1875056621	0.08978258293	0.05820225613	34	84	52	26	26	32	115	113
28	151	17.79470199	316.2998338	0.4238410596	0.2008316283	0.8289462547	0.658203125	40	194	9.656194422	326.8557342	9.45	15.12886598	0.4205970764	0.2649118496	0.003414138093	0.04561940131	0.07629566655	0.06496365759	0.2303042129	0.002979005673	0.02944938444	0.04969003502	0.04126092292	0.1415325016	0.325217193	0.2029922917	0.09537988341	0.06191955792	33	88	53	23	23	37	118	116
29	155	18.07741935	331.7204041	0.4193548387	0.2035061688	0.8168051615	0.708984375	41	198	10.3870604	341.7289722	9.268292683	15.56565657	0.4399795532	0.2780356314	0.004523459151	0.0442587445	0.08079063907	0.06459680867	0.2458099018	0.003848903374	0.02900916718	0.05215732871	0.04241698361	0.1506032485	0.338834452	0.2117073121	0.1011451012	0.06632831927	40	83	55	23	23	38	123	116
30	164	18.39634146	356.9944791	0.4390243902	0.2076509064	0.8081217044	0.767578125	41	203	9.901154998	365.3635868	9.219512195	16.07389163	0.4675788879	0.2974969133	0.004611838982	0.04441019147	0.08611800434	0.06247573435	0.2699631188	0.00410256117	0.02947804884	0.05565909276	0.04218677334	0.1660704372	0.3611671808	0.2272419784	0.1064117071	0.07025493493	41	84	57	22	22	40	127	117
31	167	19.17365269	379.9943552	0.4311377246	0.2015437933	0.7970888201	0.818359375	47	200	11.32324324	387.2071008	8.893617021	16.99	0.493850708	0.3171257269	0.004292965868	0.04788788746	0.08240288568	0.05750025464	0.3017667143	0.003943928646	0.03210513366	0.05454823625	0.03937326244	0.1871551659	0.3851139907	0.244102739	0.1087367173	0.07302298793	39	89	54	21	21	44	129	118
32	165	20.05454545	397.0507814	0.4363636364	0.1981654483	0.7765533301	0.849609375	49	201	11.44381623	404.8134894	7.653061224	17.87562189	0.5163841248	0.332446293	0.004609548527	0.04850478273	0.07796204931	0.05331707747	0.3319906667	0.004221100098	0.03318061223	0.05215217863	0.03607999718	0.2068124049	0.4043252443	0.2572900174	0.1120588805	0.0751562756	42	90	51	20	20	47	132	118
33	166	20.92771084	420.3504495	0.4337349398	0.1956436071	0.7673817299	0.880859375	53	201	12.414577	427.9285005	8.075471698	18.69651741	0.543422699	0.3529701929	0.004647357159	0.04390829888	0.08251237942	0.05389913334	0.3584555302	0.004210292763	0.03099917116	0.0558254714	0.03733671971	0.2245985379	0.4269229108	0.2736376508	0.1164997882	0.07933254217	42	86	56	21	21	49	136	118
34	168	21.89880952	442.6610286	0.4464285714	0.1935389119	0.7588425829	0.90234375	59	195	13.20721279	448.1060794	7.610169492	19.94871795	0.5691871643	0.370979797	0.005270270091	0.03967678752	0.07627950206	0.06740768483	0.3805529198	0.004693529016	0.02841734706	0.0525111773	0.04533114336	0.2400266003	0.4487699863	0.2894873108	0.120417178	0.08149248619	47	77	54	26	26	50	137	117
35	164	22.80487805	456.8379793	0.4451219512	0.1893104352	0.7388241829	0.931640625	61	194	16.87468824	462.382554	9.327868852	20.45360825	0.5869178772	0.3865920064	0.004818854882	0.04061402986	0.07135817352	0.07329879142	0.3968280275	0.004375957659	0.02952074874	0.0502195637	0.04835987251	0.2541158638	0.4620664745	0.3013119942	0.1248514027	0.08528001223	45	80	51	28	28	51	140	115
36	167	23.43113772	479.8241727	0.4550898204	0.1901741693	0.736011119	0.951171875	66	195	17.64381014	484.7491855	9.757575758	21.14358974	0.6111488342	0.4064247407	0.005444295613	0.03869857047	0.07228921802	0.07786779106	0.4168489591	0.005140312146	0.02790347275	0.0524779441	0.051299193	0.2696038187	0.4827930164	0.3179176916	0.1283558178	0.08850704913	51	76	53	29	29	52	143	118
37	166	24.28915663	500.9897094	0.4457831325	0.1869657161	0.7245925019	0.96484375	65	198	17.15520481	506.4144343	10.10769231	21.78282828	0.6329154968	0.4247387557	0.005916244949	0.03477407592	0.07660952558	0.07872634708	0.4368893033	0.005241240809	0.02632113755	0.05523016103	0.05275648689	0.2851897295	0.5019155699	0.3332838986	0.130999927	0.09145485712	54	72	55	29	29	53	144	119
38	159	25.4591195	513.7930717	0.4339622642	0.179064015	0.7135174555	0.9765625	73	191	23.14513967	519.9502944	10.76712329	22.7434555	0.6534690857	0.4418068634	0.005468633067	0.03435555529	0.07437133662	0.08166205823	0.4576115025	0.004876197406	0.02647897268	0.05455465392	0.05522699706	0.3006700423	0.5189942927	0.347533486	0.134474793	0.09427337739	50	76	54	30	30	54	144	120
39	157	26.27388535	529.5328234	0.4203821656	0.1719165956	0.7124670314	0.97265625	77	189	24.28838634	535.6273931	10.45454545	23.45502646	0.6694335938	0.4565757437	0.005736019158	0.03394554129	0.06657942097	0.08488774627	0.4782848661	0.005087615777	0.02673621158	0.04941312174	0.05911734158	0.316221453	0.5365491688	0.3622858219	0.132884425	0.0942899218	51	79	49	32	32	55	142	124
40	158	27.20886076	543.2799278	0.4367088608	0.1742482899	0.6929850133	0.978515625	82	186	24.45948212	548.8834938	10.34146341	24.58602151	0.6816062927	0.4686350437	0.005215006356	0.03305362566	0.0635883304	0.09378300178	0.4859663285	0.004868888819	0.02604578217	0.0478885098	0.06572076872	0.3241110942	0.5465540222	0.3723550944	0.1350522705	0.09627994925	52	79	48	35	35	54	144	124
41	152	28.31578947	558.5572569	0.4210526316	0.1686737066	0.6722461454	0.986328125	87	183	26.89994908	565.1843886	11.08045977	25.31147541	0.6997489929	0.4850108475	0.005262664741	0.03339099852	0.06305072781	0.09030133253	0.5077432693	0.004636358971	0.02642241796	0.04783461551	0.06460526668	0.3415121884	0.5629848096	0.3865471958	0.1367641833	0.0984636517	51	82	47	34	34	56	146	124
42	150	29.34	575.2335781	0.4	0.1619772434	0.6604601732	0.99609375	96	178	30.29721727	580.7493614	11.60416667	26.55617978	0.7154655457	0.5015575045	0.005765291507	0.03313142156	0.06244502721	0.0936105305	0.5205132749	0.005175220691	0.02666220858	0.04768333506	0.06820040061	0.3538363396	0.5770579265	0.400664874	0.1384076192	0.1008926305	57	80	46	35	35	56	149	125
43	150	29.98666667	591.2794232	0.3933333333	0.1598779993	0.6627874345	1	99	175	31.66185743	595.9811638	12.54545455	27.32571429	0.7300987244	0.5160306017	0.006529444731	0.03006434515	0.05787309404	0.09678837587	0.5388434646	0.005789072554	0.02458954727	0.04507202181	0.07204436483	0.3685355952	0.5913182247	0.4135179631	0.1387804997	0.1025126386	63	73	44	37	37	57	149	125
44	152	31.01973684	593.9290591	0.4210526316	0.1737129162	0.6575920317	1	88	183	24.76288216	599.4964807	12.60227273	27.50273224	0.7223167419	0.5138358206	0.006119562636	0.03020524791	0.05647276972	0.09453620906	0.5349829526	0.005534459584	0.02444948531	0.04391456705	0.07169561662	0.368241692	0.5809877887	0.4087940787	0.1413289533	0.1050417419	60	74	43	37	37	57	151	120
45	152	32.15131579	611.5450076	0.4210526316	0.1733544556	0.6511968643	1	93	178	23.0485254	616.4951201	11.2688172	29.45505618	0.7374267578	0.527119883	0.006000194801	0.03002628042	0.05563749813	0.09360970181	0.5521530826	0.005558532437	0.02453775698	0.0422901772	0.07232914192	0.3824042744	0.5946061325	0.4203983778	0.1428206253	0.1067215052	61	74	41	37	37	58	153	118
46	152	32.73026316	624.6012456	0.4144736842	0.1659750093	0.6427649887	1	98	177	26.17358886	629.3967262	12.16326531	29.85875706	0.750831604	0.5409945588	0.006609542441	0.02940243866	0.04964520546	0.1011542139	0.5640202036	0.006064982561	0.02451632289	0.03809560743	0.07846307294	0.393854573	0.6077661229	0.4332427894	0.1430654811	0.1077517695	66	73	38	40	40	58	155	120
47	146	33.83561644	634.0015912	0.3904109589	0.1565601086	0.6351038961	1	109	167	31.28198333	638.1494181	12.60550459	31.2994012	0.7617683411	0.5530327614	0.006604146376	0.02691025211	0.04875025787	0.0984007307	0.581102954	0.006254932974	0.02337616165	0.03722236251	0.07843708528	0.407742219	0.6215856501	0.4460313688	0.140182691	0.1070013927	66	73	38	40	40	59	154	122
48	143	34.48251748	644.6418843	0.3846153846	0.1554629074	0.6279601812	1	108	169	31.84773011	649.3923324	13.41666667	31.07692308	0.7735328674	0.5632723864	0.006266797001	0.02701834705	0.04586442851	0.1029188245	0.5914644704	0.005989177025	0.02398056482	0.03494084742	0.08317629763	0.4151854995	0.6328983585	0.4546803436	0.140634509	0.1085920428	65	76	36	42	42	58	155	122
49	137	36.10218978	642.3814933	0.401459854	0.1584694705	0.6290103556	1	95	174	26.64425122	650.1148929	12.11578947	31.47126437	0.7688789368	0.5599412382	0.005946053979	0.02583381331	0.04638009962	0.09983456724	0.5908844026	0.005620869291	0.02229070934	0.03358749754	0.08054175984	0.4179004022	0.6279533983	0.4537599904	0.1409255385	0.1061812478	63	74	35	40	40	57	150	119
50	135	36.8	651.3444388	0.4	0.1534657176	0.6180565723	1	101	168	30.83598741	657.834971	13.08910891	32.5	0.7783088684	0.570208259	0.005674932931	0.02603913934	0.04553776262	0.09942951942	0.6016275141	0.00559960302	0.0227371692	0.03347911951	0.07984907768	0.4285432896	0.6360081587	0.4620749602	0.1423007097	0.1081332988	64	75	34	39	39	57	154	115
51	134	38.00746269	664.4722035	0.4029850746	0.1515769401	0.620091782	1	103	169	31.02685114	671.8407418	12.75728155	33.43786982	0.7888641357	0.5823970824	0.006154288672	0.02514891983	0.04705252243	0.07683725452	0.6336711503	0.005979045794	0.02210841546	0.03540413389	0.06411884117	0.4547866461	0.6465493222	0.4736794754	0.1423148135	0.108717607	66	75	36	32	32	63	156	116
52	135	38.73333333	679.9347928	0.4	0.1500492999	0.6257606447	1	102	166	29.94471409	686.825218	14.07843137	34.45180723	0.7990379333	0.5942879522	0.006057137544	0.02473420387	0.04458939777	0.07963473093	0.6440224632	0.005533421362	0.02179334915	0.03450832427	0.06674365963	0.4657091978	0.6565290793	0.4841723021	0.142508854	0.1101156501	65	72	35	33	33	63	155	113
53	131	39.86259542	691.1451352	0.3969465649	0.1506652447	0.6501958542	1	99	169	27.09972454	699.8223733	14.06060606	34.50887574	0.8090896606	0.6029895825	0.006396187879	0.0239891881	0.04457481164	0.07075406053	0.6633754125	0.006284963217	0.0208084906	0.03505738406	0.05897617919	0.4818625655	0.6667304158	0.4922122366	0.1423592448	0.110777346	69	70	35	29	29	65	156	112
54	126	41.12698413	700.0236022	0.3968253968	0.1481685818	0.6448654623	1	104	163	29.04651141	708.4177559	13.90384615	35.57055215	0.8187141418	0.6119857336	0.006018892476	0.02348965094	0.04436765151	0.07026895265	0.6745689943	0.006140793185	0.0204254722	0.03448470724	0.05820136165	0.4927333994	0.6758177905	0.5004111449	0.1428963514	0.1115745887	68	72	34	28	28	65	155	112
55	125	41.36	690.6852405	0.408	0.1511100167	0.6327236224	1	99	165	27.07362898	699.9373064	14.32323232	35.52121212	0.817741394	0.603474217	0.00628353354	0.02527533919	0.0445224617	0.055859545	0.6858005146	0.00631723325	0.02042776621	0.03501215561	0.04712060154	0.4945964604	0.6741496526	0.4917343588	0.1435917414	0.1117398582	70	71	34	23	23	66	156	108
56	127	42.2992126	705.2413186	0.4094488189	0.1493046603	0.6295199659	1	98	165	28.0804864	713.8783573	14.60204082	36.34545455	0.8264923096	0.6161740739	0.006419947292	0.02585816784	0.04213077682	0.05868484577	0.6933985718	0.006433459731	0.0210031231	0.03405691671	0.04947324784	0.5052073266	0.6820580682	0.5027074102	0.1444342413	0.1134666637	68	72	33	24	24	66	156	107
57	127	43.76377953	720.7901016	0.4251968504	0.1549984501	0.6221144329	1	96	168	24.06472555	730.6109302	13.125	37.58333333	0.8342933655	0.6269980888	0.005895537462	0.02541939674	0.04130062984	0.0573940796	0.7042837218	0.005883072382	0.02181369874	0.03222729487	0.04868124084	0.5183927819	0.688793621	0.5119803952	0.1454997444	0.1150176935	63	78	32	24	24	67	158	106
58	122	44.29508197	726.5540717	0.4016393443	0.1443914182	0.6357991898	1	106	157	29.72087976	734.5269904	15.20754717	38.49681529	0.8417396545	0.6351134122	0.005938764251	0.0261150651	0.0390890465	0.05596360231	0.7146331764	0.006011505627	0.0226264157	0.03034449415	0.04706850484	0.5290624919	0.6996058079	0.5219166524	0.1421338466	0.1131967599	63	80	30	23	23	67	159	104
59	125	44.584	729.5368303	0.416	0.1472187909	0.6382567839	1	102	160	28.7365198	737.7351874	15.3627451	39.03125	0.8413314819	0.637232046	0.005617526872	0.02703376996	0.03920270497	0.0457311735	0.7237463066	0.005836961172	0.02341551954	0.03078857289	0.03987403757	0.5373169548	0.6986904804	0.5222253083	0.1426410015	0.1150067377	61	82	30	20	20	69	160	102
60	125	45.552	742.2009932	0.424	0.1481335249	0.6372353862	1	99	159	26.51626812	749.4231175	14.77777778	40.09433962	0.848903656	0.6452341943	0.005545098574	0.02637611343	0.03626890653	0.04687773088	0.7338358066	0.005671434803	0.02330739025	0.02828151959	0.03995635285	0.5480174968	0.7077193618	0.5312986239	0.1411842942	0.1139355704	59	82	28	20	20	69	156	102
61	124	46.75	750.2043387	0.4274193548	0.1497315207	0.6342800692	1	97	157	23.34342758	757.292657	14.26804124	40.78343949	0.8537139893	0.6492971144	0.005530800218	0.02465764283	0.03669677924	0.04296950948	0.7438592575	0.005588428577	0.02214359572	0.02843022412	0.03543854251	0.5576963235	0.7128624964	0.5350850659	0.1408514929	0.1142120485	60	79	28	18	18	69	156	98
62	119	47.67226891	756.5985932	0.4117647059	0.1412756391	0.6354479581	1	97	155	24.22545101	764.9380465	14.71134021	41.12258065	0.8608474731	0.6565489336	0.005511244795	0.02454888677	0.03687598051	0.03755428305	0.756357078	0.005651771967	0.02185153997	0.0288796891	0.02911708473	0.5710488478	0.7215863469	0.5454524761	0.1392611262	0.1110964575	63	76	28	15	15	70	153	99
63	114	48.30701754	743.7214294	0.4210526316	0.1411713677	0.6358328678	1	97	156	26.61030971	753.190196	15.3814433	40.91666667	0.8469009399	0.6488672246	0.006082889403	0.02501111397	0.03152377368	0.04094390602	0.7433392569	0.00616818448	0.02219613057	0.02504711247	0.03076123199	0.5646945651	0.7069913573	0.5373590366	0.1399095826	0.111508188	68	76	25	16	16	68	155	98
64	114	49.36842105	756.8870352	0.4122807018	0.1398968281	0.6269931133	1	100	157	27.50663713	766.0988221	15.87	41.46496815	0.8532485962	0.6605967752	0.005881166046	0.02407530036	0.03075726021	0.04318111606	0.7493537535	0.006161801843	0.02132155554	0.02538934535	0.032643503	0.5750805695	0.7128109041	0.5474544587	0.1404376921	0.1131423165	70	76	26	17	17	68	158	99
65	106	50.5	750.6227846	0.3773584906	0.128791538	0.633689247	1	107	146	32.44787695	759.4052462	16.6635514	42.69178082	0.847946167	0.659366871	0.006235507293	0.02342789077	0.0283733755	0.04362995822	0.7462794352	0.006501528756	0.02045827612	0.02408565082	0.03312059122	0.5752008241	0.7118767687	0.5494142723	0.1360693983	0.1099525988	74	72	24	17	17	66	157	96
66	102	51.89215686	759.0421421	0.3725490196	0.1249966874	0.6346185024	1	108	141	32.98114152	767.4559224	17.66666667	44.11347518	0.8502235413	0.6667124381	0.006544658544	0.02308900914	0.02644420141	0.04536971517	0.748775957	0.00657402056	0.02039634645	0.02224747285	0.03509386052	0.5824007377	0.7166232093	0.5584071322	0.133600332	0.1083053059	74	70	22	18	18	65	155	94
67	106	52.43396226	775.74891	0.3962264151	0.1288130896	0.6274636908	1	103	147	27.55051009	785.0852742	16.38834951	44.68027211	0.8552017212	0.6770935854	0.006378134247	0.02269645244	0.02431374044	0.04722524988	0.7545881442	0.006693312422	0.02041736978	0.02039282303	0.03708272051	0.5925073597	0.7217561347	0.5675527097	0.1334455865	0.1095408757	77	69	20	19	19	65	158	92
68	106	53.16037736	763.3419947	0.4056603774	0.1324345193	0.6173925691	1	104	146	29.45773771	772.2871701	16.68269231	45.50684932	0.8296089172	0.6681271838	0.006581666144	0.02384769158	0.02191523909	0.04410174435	0.7331625761	0.006743710551	0.02153257105	0.01925279311	0.03381555231	0.5867825567	0.6946680724	0.5568861574	0.1349408449	0.1112410264	74	73	19	18	18	66	158	92
69	103	54.14563107	753.6979705	0.4077669903	0.1352033715	0.6146137278	1	103	144	27.06789118	762.2639961	16.30097087	45.625	0.8131599426	0.6578584949	0.006623563951	0.0213932597	0.02147444556	0.04440769572	0.7192609777	0.006653754719	0.02026708905	0.0181656884	0.03431416469	0.578457798	0.6785382516	0.547231627	0.134621691	0.1106268679	76	71	18	18	18	64	158	89
70	99	55.1010101	761.5446846	0.3939393939	0.1310810772	0.6170971567	1	105	145	30.16429939	770.9699187	16.73333333	45.72413793	0.8186645508	0.6678394515	0.006902887143	0.02184552173	0.01913912974	0.04415842693	0.7266185852	0.006865562597	0.02067925929	0.01587575227	0.03365749016	0.5907613872	0.684073644	0.5566423243	0.1345909068	0.1111971272	79	72	16	18	18	65	160	90
