YEAR	POP	AGE	BA	STI_NB	STI_BA	ASSYM	CANOPY_RATIO	UNDER_NB	OVER_NB	UNDER_BA	OVER_BA	UNDER_AGE	OVER_AGE	WATER_CONSUMED	WATER_NEEDED	WATER_CONSUMED_A	WATER_CONSUMED_B	WATER_CONSUMED_C	WATER_CONSUMED_D	WATER_CONSUMED_E	WATER_NEEDED_A	WATER_NEEDED_B	WATER_NEEDED_C	WATER_NEEDED_D	WATER_NEEDED_E	WATER_CONSUMED_INTOLERANT	WATER_NEEDED_INTOLERANT	WATER_CONSUMED_TOLERANT	WATER_NEEDED_TOLERANT	POP_A	POP_B	POP_C	POP_D	POP_E	POP_TOLERANT	POP_INTOLERANT
11	38	8.631578947	30.68105696	0.2894736842	0.219078647	0.9687289758	0.083984375	0	104	0	45.57633136	-nan	5.894230769	0.05783843994	0.01237468688	0.005089436881	0.03105849113	0.01932158493	0.002368927002	0	0.001067589086	0.006696362808	0.004118358831	0.000492376157	0	0.03775400306	0.008147192164	0.02008443688	0.004227494718	30	59	14	1	1	0	51	53
12	48	8.708333333	39.75375922	0.2708333333	0.204657467	0.964175847	0.1015625	3	111	0.5819386757	54.10206091	4.666666667	6.423423423	0.06907653809	0.01494486237	0.003868883751	0.03174516218	0.03075787179	0.002704620361	0	0.0008370186415	0.006891072351	0.006655202576	0.0005615688049	0	0.04608399558	0.0100188341	0.0229925425	0.004926028272	25	66	22	1	1	0	56	58
13	60	9.216666667	50.77841094	0.3166666667	0.2229080024	0.9574319141	0.119140625	2	120	0.2114432405	63.6379359	5.5	6.891666667	0.08156204224	0.01751882596	0.003766991921	0.03492494914	0.03742578662	0.005444314552	0	0.0008309861722	0.007480706007	0.008042245732	0.001164888046	0	0.05504493934	0.01187647824	0.0265171029	0.005642347713	27	68	25	2	2	0	60	62
14	70	9.885714286	62.36820212	0.3571428571	0.237417682	0.9568695962	0.1328125	1	129	0.07255545622	74.62144369	3	7.372093023	0.09540557861	0.02061483322	0.003760493477	0.03831460725	0.04230657915	0.01102389873	0	0.0008473036243	0.00827624147	0.009091255188	0.002400032933	0	0.06585675587	0.01421837052	0.02954882274	0.006396462695	28	71	27	4	4	0	64	66
15	77	10.31168831	73.96768827	0.3246753247	0.2180348239	0.9483310501	0.162109375	3	136	0.2936280788	86.55799713	6	7.823529412	0.1114387512	0.02410746325	0.004434165861	0.03871941805	0.0412092793	0.02707588801	0	0.0009853053253	0.008442835691	0.008832043773	0.005847278456	0	0.07813495002	0.01692057987	0.0333038012	0.007186883375	30	71	28	10	10	0	68	71
16	82	10.93902439	86.02565965	0.3292682927	0.2132941125	0.9408544376	0.19921875	6	143	0.7035168252	99.34130596	4.333333333	8.426573427	0.1284866333	0.02791277634	0.00408079685	0.04044100822	0.04607308131	0.03789174692	0	0.0009720558306	0.008855485194	0.009881657527	0.008203577789	0	0.0909763673	0.0197974467	0.037510266	0.008115329637	31	74	31	13	13	0	73	76
17	87	11.56321839	98.38824723	0.3333333333	0.2094010722	0.9453493083	0.228515625	10	148	1.918764786	111.606232	6.4	8.898648649	0.1458625793	0.03186977519	0.003974957551	0.039444125	0.0552142974	0.04255902374	0.004670175658	0.0009557972551	0.008665007261	0.01199758641	0.009271932471	0.0009794517916	0.1041403298	0.02273620421	0.0417222495	0.009133570974	32	74	37	14	14	1	78	80
18	96	12.01041667	110.4751978	0.3854166667	0.2319083285	0.9478386849	0.25	11	153	2.358252295	122.438532	7.545454545	9.31372549	0.1605453491	0.03518314028	0.004103246359	0.04409051927	0.05460997364	0.05264858393	0.005093025916	0.001050730039	0.009670430841	0.01182093813	0.01156602109	0.001075020179	0.1135221671	0.02490569039	0.04702318207	0.01027744989	33	78	35	17	17	1	83	81
19	106	12.44339623	127.6401131	0.3867924528	0.231614284	0.9432217757	0.275390625	13	161	2.564194945	138.9344769	8	9.801242236	0.1819534302	0.04009257719	0.004284990948	0.04562420007	0.05649239846	0.06143304067	0.01411880004	0.001096676722	0.01015621656	0.01218101276	0.01358771696	0.003070954181	0.1296122289	0.02856035299	0.05234120127	0.01153222419	35	80	36	20	20	3	88	86
20	113	12.99115044	142.2455126	0.4159292035	0.2441896967	0.9329357471	0.291015625	16	165	2.574221263	152.9631769	6.4375	10.44848485	0.1989097595	0.0442972171	0.004196444418	0.04310741089	0.06680600069	0.05177098709	0.03302891642	0.001108427587	0.009926361897	0.01442965863	0.01174931143	0.007083457561	0.1414464457	0.03147207068	0.05746331381	0.01282514642	35	80	42	17	17	7	92	89
21	115	13.55652174	155.7569794	0.4086956522	0.2417258909	0.9274168589	0.341796875	18	171	3.51795413	167.3224817	8.666666667	10.71345029	0.2172546387	0.04890299873	0.004364582455	0.04401787537	0.06463175548	0.05523079139	0.04900963397	0.001216188615	0.01028178553	0.01393619513	0.01279490855	0.0106739209	0.1542911393	0.03468828253	0.06296349933	0.0142147162	36	83	41	19	19	10	97	92
22	119	14.32773109	171.1827596	0.4285714286	0.2473908214	0.9173273227	0.373046875	21	175	3.332787862	183.6994617	8.047619048	11.32	0.2368011475	0.05378980822	0.003751280274	0.04798643834	0.05755590785	0.06238279867	0.06512472232	0.001150893908	0.01127088664	0.01256614095	0.0142716074	0.01453027931	0.1683373219	0.03816397063	0.06846382556	0.01562583758	34	90	37	22	22	13	101	95
23	123	15.07317073	189.5132789	0.4308943089	0.245450832	0.9001195562	0.416015625	18	186	3.186678234	203.6983555	8	11.80645161	0.2612838745	0.05974673976	0.004322103838	0.04591253176	0.06480507054	0.07174565483	0.07449851354	0.001267858066	0.01084776031	0.01444834002	0.01639767358	0.01678510779	0.186761712	0.04261984148	0.07452216256	0.01712689828	37	86	43	24	24	14	105	99
24	126	15.58730159	202.9688171	0.4206349206	0.2453315397	0.8933886868	0.443359375	26	186	5.252808697	217.2296802	8.615384615	12.34946237	0.280670166	0.06453245109	0.004299360363	0.0471844918	0.06493430302	0.06978547949	0.09446653134	0.001335488466	0.011252262	0.01456037704	0.01594212755	0.02144219603	0.199858913	0.04583974227	0.08081125304	0.01869270882	38	89	43	24	24	18	110	102
25	133	15.93233083	222.6528827	0.4210526316	0.2425719822	0.8846594432	0.486328125	29	190	6.123205765	235.7209801	9.655172414	12.72631579	0.3034210205	0.0704735578	0.004230738649	0.0446595849	0.0704342982	0.07452199668	0.1095744021	0.001384725384	0.01073216298	0.01610331518	0.01720762349	0.02504573076	0.2181700878	0.05055199886	0.08525093269	0.01992155894	40	87	47	25	25	20	113	106
26	134	16.49253731	234.5345057	0.4253731343	0.2461660987	0.8766318326	0.501953125	30	195	7.020553302	248.4848851	9	13.26153846	0.3187484741	0.0747500894	0.00436684703	0.0455704691	0.06370486078	0.08351565865	0.1215906386	0.001410287512	0.01116106856	0.01458506244	0.01974435511	0.02784931578	0.2285201774	0.05338466307	0.09022829675	0.02136542634	40	91	44	29	29	21	117	108
27	143	16.8041958	257.2091442	0.4405594406	0.2493715457	0.8604536223	0.525390625	34	198	7.621144498	268.7947894	8.735294118	14.01010101	0.3437995911	0.08120378729	0.004699538261	0.04636601682	0.06581480743	0.08505735076	0.1418618778	0.001536383773	0.01141344709	0.01530097929	0.0200921152	0.03286086194	0.2482500432	0.05832794804	0.09554954789	0.02287583925	44	90	45	29	29	24	121	111
28	149	17.46979866	279.1626468	0.4429530201	0.2492644204	0.8374594309	0.560546875	28	208	6.741378888	291.5212986	10.17857143	14.36538462	0.3686752319	0.08795250783	0.003927794245	0.04368779472	0.07474911858	0.08703684497	0.1592736794	0.001432068589	0.01092779759	0.01758364752	0.02085218309	0.03715681104	0.2671277206	0.06334754108	0.1015475113	0.02460496675	41	88	52	29	29	26	126	110
29	155	17.75483871	300.9887803	0.4193548387	0.2411299284	0.8281898178	0.59765625	39	207	10.25280518	311.2009045	11.51282051	14.83091787	0.3940811157	0.09515544798	0.004005238926	0.04216242743	0.08212309643	0.07678393702	0.1890064159	0.001509441974	0.01083416733	0.01964595974	0.01873539452	0.04443048442	0.2867833349	0.06874799051	0.1072977808	0.02640745747	45	87	57	26	26	31	131	115
30	159	18.44654088	321.3625339	0.4150943396	0.2350858643	0.8136397209	0.619140625	45	208	10.19533828	331.5306578	10.17777778	15.75	0.416595459	0.1015375224	0.004633881952	0.03997948795	0.08659744425	0.08504253368	0.2003421112	0.001628992743	0.01052274139	0.02102429723	0.02097006831	0.04739142269	0.3062165737	0.0740799395	0.1103788853	0.02745758288	50	84	60	28	28	31	134	119
31	161	19.20496894	343.1757202	0.4099378882	0.2318099624	0.7949382983	0.666015625	40	219	9.259302017	354.606911	10.9	16.0913242	0.4405174255	0.1085092494	0.004780369594	0.03937536177	0.08294394041	0.08394556209	0.2294721917	0.001683343554	0.01052221259	0.02035755688	0.02072495925	0.05522117707	0.3259205438	0.07970915982	0.1145968817	0.02880008954	52	84	58	29	29	36	137	122
32	164	19.84756098	364.5742609	0.4146341463	0.2302779491	0.7772926478	0.72265625	49	215	11.05088843	375.3168778	11.2244898	16.93488372	0.4647674561	0.1156092159	0.005409400694	0.04031981922	0.08055819146	0.08610765411	0.2523723906	0.001845984171	0.01097746459	0.02007279527	0.02133035358	0.06138261827	0.3450114294	0.0851005887	0.1197560267	0.03050862718	54	85	56	30	30	39	142	122
33	165	20.61212121	380.6506415	0.4242424242	0.2325358568	0.761961021	0.767578125	53	217	10.60979126	391.9786134	10.86792453	17.66820276	0.4792823792	0.1208503105	0.006382879443	0.03663117458	0.0829954878	0.08427493459	0.2689979027	0.002198262282	0.01019348986	0.02115694882	0.02127105699	0.06603055255	0.3571367233	0.08908597629	0.1221456558	0.03176433422	61	79	59	30	30	41	146	124
34	169	21.23076923	403.3058655	0.426035503	0.2319139733	0.7550996803	0.7890625	49	226	9.902626067	414.7672125	10.83673469	18.18584071	0.5024757385	0.1278776148	0.006940948863	0.03525561406	0.07788091656	0.09462339853	0.2877748605	0.002379480358	0.009930198746	0.02029865144	0.02376139155	0.07150789275	0.3755962658	0.09449933223	0.1268794728	0.03337828261	64	77	57	34	34	43	151	124
35	168	22.08333333	419.4605334	0.4166666667	0.2283784639	0.7417350961	0.8046875	62	220	12.70727282	429.6208979	9.709677419	19.44090909	0.5186729431	0.1336344788	0.006732171496	0.03305253609	0.07685266329	0.09936606839	0.3026695038	0.002434083743	0.009593606276	0.0200655736	0.02549522654	0.0760459886	0.3887098209	0.09902806964	0.1299631222	0.03460640913	67	78	57	36	36	44	155	127
36	166	22.98192771	433.0117054	0.4096385542	0.2253894339	0.7219996955	0.8203125	63	226	14.38347371	444.9718835	10.53968254	19.75221239	0.5334358215	0.1391625489	0.007495389921	0.03350180528	0.07700503703	0.1052353638	0.3101982255	0.002554327038	0.009777322644	0.02041927959	0.02741491165	0.07899670798	0.3999108528	0.103084944	0.1335249687	0.03607760492	71	79	57	38	38	44	159	130
37	167	23.53293413	451.4900156	0.4011976048	0.2186695032	0.7101329986	0.8359375	70	223	17.2405391	462.6492026	12.68571429	20.0044843	0.5542793274	0.1457455954	0.007264743567	0.03627243077	0.07524677675	0.1087500382	0.3267453381	0.002453723131	0.01063180295	0.01983775114	0.02831386646	0.08450845168	0.4179861284	0.1086100627	0.136293199	0.03713553262	68	86	54	39	39	46	162	131
38	171	24.1754386	473.7526353	0.3976608187	0.2178734342	0.6947170512	0.849609375	73	228	16.71552438	485.2824919	11.79452055	20.98245614	0.5742454529	0.1528282515	0.006520076355	0.03644348776	0.07736602115	0.09889027815	0.3550255895	0.002357675011	0.01089957954	0.02073744701	0.02587684264	0.09295670733	0.4348066186	0.1141864458	0.1394388343	0.03864180575	67	91	56	36	36	51	166	135
39	167	25.25748503	479.3540469	0.3952095808	0.2100082017	0.6862389091	0.861328125	75	228	16.96701848	491.404321	10.76	21.83333333	0.5813941956	0.1550457779	0.007138528271	0.03368951938	0.07183215676	0.1040366141	0.364697377	0.002543110427	0.01013539025	0.01952879145	0.0267398386	0.09609864711	0.4441829012	0.1170076007	0.1372112943	0.03803817714	72	88	54	38	38	51	167	136
40	164	25.93902439	488.7161288	0.3841463415	0.2052306975	0.6807018649	0.88671875	81	226	19.91184279	500.6476592	11.81481481	22.28318584	0.5900764465	0.1590859206	0.007903870969	0.03485774606	0.06742519936	0.09266820721	0.3872214229	0.002869968896	0.01046258043	0.01853073634	0.02422420105	0.1029984339	0.4519161714	0.1203380386	0.1381602751	0.03874788201	77	89	51	35	35	55	170	137
41	168	26.31547619	508.2309242	0.3869047619	0.2027770991	0.6896564635	0.8984375	91	221	22.90843387	517.5979693	12.8021978	23.09954751	0.6082382202	0.1654647516	0.009009433902	0.03047614425	0.07100589896	0.0926712255	0.4050755176	0.003176456227	0.009661898626	0.01946156337	0.0243878956	0.1087769378	0.467071744	0.1255040517	0.1411664762	0.0399606999	84	82	54	35	35	57	173	139
42	169	27.18343195	525.2075999	0.3905325444	0.1989875907	0.6710536074	0.91015625	83	230	19.52226047	536.4567141	12.87951807	23.51304348	0.621723175	0.1704851265	0.008605722733	0.03064251187	0.07121960186	0.09512444055	0.416130898	0.003036777403	0.009860168506	0.01977341992	0.02516038791	0.1126543728	0.4826255894	0.1306185577	0.1390975856	0.03986656876	83	84	54	35	35	57	174	139
43	168	28.44047619	540.6958978	0.3988095238	0.1996831594	0.6617428321	0.919921875	83	232	19.41438706	552.5733927	11.87951807	24.62931034	0.6356964111	0.175666481	0.008613496964	0.03079967904	0.07186773679	0.08996565621	0.4344498421	0.003141740981	0.01016717638	0.01998880896	0.02389034291	0.1184784118	0.4934308184	0.1345909741	0.1422655927	0.04107550684	85	85	53	33	33	59	178	137
44	167	29.41317365	557.8780422	0.3952095808	0.1965489277	0.6478162936	0.92578125	97	224	22.34910503	569.1005787	12.84536082	25.54464286	0.6519927979	0.1819264997	0.008155456369	0.0307261777	0.06727237847	0.09431036415	0.4515284212	0.003047927131	0.0101693495	0.0188553921	0.02555959107	0.1242942399	0.5080022511	0.139756461	0.1439905467	0.04217003867	85	88	51	36	36	61	182	139
45	163	29.7607362	556.8939377	0.3865030675	0.1943576897	0.6503614689	0.9296875	103	222	24.31742681	568.781997	14.4368932	25.56756757	0.6552734375	0.1826342526	0.008665905521	0.03271266199	0.06690151712	0.09475264883	0.452240704	0.003194131823	0.0105871406	0.01860184721	0.02497920675	0.1252719262	0.5093703335	0.1399928955	0.145903104	0.04264135708	90	90	49	35	35	61	185	140
46	164	30.76219512	571.1892731	0.4024390244	0.1963702212	0.6403164156	0.931640625	111	216	25.23824452	581.6677782	14.55855856	26.75462963	0.664932251	0.1871159453	0.008102993692	0.03098320463	0.06336418032	0.0961949979	0.4662868744	0.002986034602	0.01038379255	0.01834401928	0.02548113102	0.1299209679	0.5180695939	0.1436263253	0.1468626571	0.04348962008	87	93	49	36	36	62	189	138
47	158	32.00632911	569.2723506	0.3860759494	0.1924594585	0.6260471642	0.935546875	116	214	26.76768795	581.4098402	14.24137931	27.6635514	0.6653671265	0.1877433433	0.00860070755	0.03173367606	0.05687559472	0.09730770268	0.4708494455	0.003258840799	0.01048885937	0.01687828514	0.02585219556	0.1312651624	0.5191631001	0.1440192842	0.1462040264	0.04372405905	94	92	45	37	37	62	191	139
48	154	33.05194805	580.6762861	0.3766233766	0.1859112134	0.6181530831	0.9375	117	213	29.90919399	593.8970674	14.43589744	28.657277	0.6769294739	0.1927652064	0.008978004068	0.03038970571	0.05657935172	0.09720086775	0.4837815446	0.003391834656	0.01019119407	0.01704802172	0.02623992893	0.135894227	0.5316982088	0.1486703671	0.1452312651	0.04409483931	93	91	46	37	37	63	193	137
49	157	33.7388535	588.3977264	0.3885350318	0.1833261777	0.6064149588	0.908203125	112	214	24.5324816	601.1118683	13.80357143	29.57943925	0.6783905029	0.1935075814	0.008683063978	0.03111977442	0.05083836645	0.09674087914	0.4910084189	0.003321989263	0.01036176277	0.01559823191	0.02636041928	0.1378651782	0.5364087881	0.1503815065	0.1419817148	0.04312607491	93	92	42	37	37	62	194	132
50	151	34.66225166	595.2211369	0.3841059603	0.1787692101	0.6092920021	0.912109375	122	208	30.10699499	607.2978643	15.45081967	30.04807692	0.6871299744	0.1973173365	0.00939789227	0.03136862136	0.04368358071	0.1071261862	0.4955536938	0.003537847406	0.01046402504	0.01412060209	0.02885855191	0.1403363101	0.5433515835	0.1535453958	0.1437783909	0.04377194066	101	90	38	40	40	61	198	132
51	151	35.09271523	598.3957125	0.3973509934	0.1803656018	0.6054002174	0.9140625	119	213	30.93859135	611.6119523	15.75630252	30.15962441	0.6959953308	0.1990152565	0.009335454238	0.03299930296	0.044230421	0.1058695205	0.5035606321	0.003441923496	0.01099470989	0.01416411771	0.02884526612	0.1415692392	0.5502976258	0.154437606	0.145697705	0.04457765044	100	95	37	39	39	61	201	131
52	149	36.4295302	613.1117991	0.389261745	0.1783198945	0.6113566823	0.919921875	116	216	30.95903741	627.6379333	15.63793103	30.91203704	0.7079620361	0.2041436962	0.008807284989	0.03201130875	0.04293364872	0.1118432269	0.5123665668	0.003192694536	0.01111420464	0.01386165973	0.03081361432	0.1451615229	0.5606680049	0.1586491807	0.1472940312	0.04549451541	93	100	37	41	41	61	203	129
53	144	37.40972222	612.3099539	0.375	0.178645957	0.6140891245	0.923828125	123	210	32.96154708	626.0630549	16.02439024	31.93809524	0.7079963684	0.2043940159	0.008518039789	0.03174859125	0.0414294945	0.1088455505	0.5174546923	0.003129213595	0.01124875301	0.01345507501	0.030266248	0.1462947263	0.5590488898	0.1579285577	0.1489474786	0.04646545829	93	102	36	40	40	62	207	126
54	147	38.10204082	626.6172769	0.387755102	0.1807383221	0.612743494	0.94921875	126	212	33.17571337	638.7974782	15.76984127	32.77358491	0.7165107727	0.2085486774	0.00834719482	0.03141663345	0.03809113325	0.1020396166	0.5366161946	0.003207626418	0.01125941745	0.01292807007	0.02830426195	0.1528493015	0.565867218	0.1612663588	0.1506435547	0.04728231863	97	103	35	38	38	65	211	127
55	144	39.26388889	631.2964016	0.3958333333	0.1729094149	0.6075447009	0.966796875	140	203	36.45404693	642.7445741	16.29285714	33.91625616	0.7207756042	0.2108893098	0.008863819325	0.03198030717	0.03659120169	0.09489650368	0.5484437724	0.003467613076	0.01155255887	0.01223465689	0.02681988386	0.1568145971	0.5756737737	0.1646749886	0.1451018305	0.04621432118	104	104	33	36	36	66	214	129
56	142	39.84507042	636.4008109	0.3943661972	0.1692117518	0.6267628408	0.986328125	144	204	40.24233083	649.4169229	17.4375	33.94117647	0.7301979065	0.2142234495	0.009022588904	0.03324397165	0.03730973536	0.0961396316	0.554481979	0.00350434732	0.01217082589	0.01248680378	0.02746895197	0.1585925205	0.5829926854	0.1669855079	0.1472052211	0.04723794159	104	110	33	36	36	65	218	130
57	143	40.93706294	651.9682253	0.3916083916	0.169147002	0.6270357103	0.998046875	142	212	38.9861087	666.3325963	17.57042254	34.26886792	0.7401351929	0.2191529889	0.009100914031	0.03325523339	0.03769885329	0.09027128074	0.5698089114	0.003621918941	0.01239734829	0.01272942899	0.02615980294	0.1642444897	0.5917886303	0.1709828666	0.1483465626	0.04817012233	108	112	33	34	34	67	223	131
58	144	41.76388889	641.0397574	0.4027777778	0.1647145606	0.6217101132	0.994140625	134	214	33.60958234	655.5814996	15.97761194	35.5	0.7234687805	0.2141144778	0.00899367611	0.03271432487	0.03873838889	0.07645860359	0.5665637871	0.003677848274	0.01217444936	0.01267110148	0.02276989855	0.1628211802	0.58617342	0.1688962385	0.1372953605	0.04521823931	108	110	33	30	30	67	221	127
59	140	41.85714286	647.0597678	0.3714285714	0.1515413534	0.6315257328	1	128	217	34.94707273	663.2138354	18.109375	34.78801843	0.7332305908	0.2169388414	0.008696918684	0.03192143844	0.03519229833	0.07961731952	0.5778026158	0.003713725202	0.01178825789	0.01179875558	0.02343166165	0.1662064411	0.596966529	0.1723974363	0.1362640618	0.04454140517	109	107	31	31	31	67	223	122
60	143	42.99300699	665.69346	0.3846153846	0.1575717657	0.6275240117	1	133	214	33.83586327	680.2661001	17.93984962	36.26168224	0.7442016602	0.2219946097	0.008591872847	0.03190690312	0.03707778527	0.07583202508	0.5907930738	0.003695684637	0.01184942322	0.01249728282	0.02297876282	0.1709734562	0.6069063157	0.1765438235	0.1372953445	0.04545078618	107	109	33	30	30	68	226	121
61	137	44.12408759	663.1667788	0.3649635036	0.1536699402	0.6210890471	1	135	216	36.29067741	680.1319658	18.33333333	36.49537037	0.7467384338	0.2227787894	0.00897624675	0.03283818391	0.0373615534	0.07485913037	0.5927033194	0.003786692604	0.01216939413	0.01246777014	0.02249886366	0.1718560688	0.6067817067	0.1765251111	0.1399567271	0.0462536783	109	112	33	29	29	68	229	122
62	143	44.23076923	677.3666991	0.3776223776	0.1511814133	0.6208936205	1	142	210	40.70694171	690.5570064	19.1971831	37.45714286	0.7567329407	0.2274809418	0.00898317968	0.03252497202	0.03856788102	0.07198796182	0.6046689461	0.003824100983	0.01209118242	0.01293081298	0.02200925203	0.1766255934	0.6159073238	0.1803238795	0.1408256169	0.0471570623	109	112	34	28	28	69	233	119
63	142	44.68309859	687.1718676	0.3943661972	0.1539006835	0.613145243	1	154	204	42.83358567	700.0951879	19.53246753	38.69117647	0.7623062134	0.2312072614	0.009517412529	0.03302508807	0.03626803285	0.07234386349	0.6111518164	0.004023734325	0.01237376438	0.01259961164	0.02207788085	0.1801322702	0.6203457594	0.1831303071	0.1419604539	0.04807695431	115	113	33	28	28	69	238	120
64	142	45.52112676	701.1479845	0.3943661972	0.152558637	0.6222834445	1	155	202	43.40631538	713.5100602	20.10322581	39.51980198	0.7717514038	0.2356494437	0.008725616711	0.03419227803	0.03572563815	0.07023653017	0.6228713407	0.003896593218	0.01275656729	0.01249103709	0.0215964513	0.1849087948	0.6298340714	0.1868851922	0.1419173324	0.04876425151	112	116	32	27	27	70	241	116
65	141	46.96453901	717.2190258	0.3971631206	0.1542885518	0.6204774995	1	166	191	42.52199453	727.6901714	20.3313253	41.57068063	0.7802009583	0.2398627544	0.008959942109	0.03233844485	0.03655715522	0.07126700664	0.6310784094	0.004077062749	0.0122504846	0.01273604657	0.02206339615	0.1887357644	0.6376454366	0.1903001786	0.1425555216	0.04956257583	115	112	33	27	27	70	245	112
66	140	48.31428571	729.5879391	0.4	0.1551152126	0.6221533189	1	166	190	41.38021518	740.030345	20.21084337	42.83157895	0.7851524353	0.2434361809	0.009137239202	0.03110827826	0.0350315815	0.06729912322	0.6425762131	0.004102028629	0.01195518964	0.0120944807	0.02171997799	0.1935645039	0.6420847541	0.1932901929	0.1430676813	0.05014598797	117	109	32	27	27	71	246	110
67	139	48.9352518	722.8300189	0.4028776978	0.1547666417	0.6155372497	1	162	196	41.13659078	734.1164221	20.29012346	42.55612245	0.7741279602	0.2415352315	0.009684812318	0.03106031505	0.03378044222	0.0629009439	0.6367014467	0.004273437114	0.01204069203	0.01154045883	0.02116183098	0.1925188125	0.6343136409	0.1916650958	0.1398143193	0.04987013571	121	110	31	26	26	70	246	112
68	135	49.93333333	719.6427814	0.3925925926	0.148140004	0.6113482759	1	148	206	38.39790937	734.3681942	20.27702703	42.16019417	0.7759933472	0.2407775681	0.009567705018	0.03064515565	0.03189014637	0.0581020406	0.6457882995	0.004158490819	0.01210995378	0.01114057823	0.01955558861	0.1938129567	0.6406808215	0.1921455641	0.1353125257	0.04863200407	118	112	30	24	24	70	247	107
69	137	50.21167883	718.3978366	0.401459854	0.152201897	0.602317406	1	150	206	37.13525685	732.246	21.09333333	42.49029126	0.7641487122	0.2397689028	0.01053779029	0.03131609391	0.0308181066	0.05507971645	0.6363970049	0.004309945331	0.01212563175	0.01107676369	0.01795357263	0.1943029894	0.6281148249	0.1908240085	0.1360338873	0.04894489432	121	112	30	22	22	71	249	107
