YEAR	POP	AGE	BA	STI_NB	STI_BA	ASSYM	CANOPY_RATIO	UNDER_NB	OVER_NB	UNDER_BA	OVER_BA	UNDER_AGE	OVER_AGE	WATER_CONSUMED	WATER_NEEDED	WATER_CONSUMED_A	WATER_CONSUMED_B	WATER_CONSUMED_C	WATER_CONSUMED_D	WATER_CONSUMED_E	WATER_NEEDED_A	WATER_NEEDED_B	WATER_NEEDED_C	WATER_NEEDED_D	WATER_NEEDED_E	WATER_CONSUMED_INTOLERANT	WATER_NEEDED_INTOLERANT	WATER_CONSUMED_TOLERANT	WATER_NEEDED_TOLERANT	POP_A	POP_B	POP_C	POP_D	POP_E	POP_TOLERANT	POP_INTOLERANT
1	0	0	0	-nan	-nan	-nan	0	0	10	0	1.445754624	-nan	1	0.001884460449	0.0003102500407	0.001235961914	0.0006484985352	0	0	0	0.0002055578206	0.0001046922201	0	0	0	0.0009651184082	0.000152406779	0.000919342041	0.0001578432617	8	2	0	0	0	0	5	5
2	0	0	0	-nan	-nan	-nan	0	0	20	0	3.279456467	-nan	1.5	0.004058837891	0.0006843116678	0.002437591553	0.001621246338	0	0	0	0.000409404029	0.0002749076388	0	0	0	0.002098083496	0.000359394449	0.001960754395	0.0003249172188	15	5	0	0	0	0	10	10
3	1	3	0.4083680797	0	0	0.9028905654	0.001953125	0	30	0	5.405105481	-nan	2	0.006904602051	0.001126747315	0.003463745117	0.003440856934	0	0	0	0.0005610983044	0.0005656490106	0	0	0	0.003673553467	0.0005938439547	0.003231048584	0.0005329033603	20	10	0	0	0	0	15	15
4	1	4	0.5020185859	0	0	0.9843874672	0.01171875	0	40	0	8.186300585	-nan	2.5	0.01017379761	0.00171183607	0.003048055916	0.007125741692	0	0	0	0.0004977560933	0.001214079977	0	0	0	0.005599862785	0.0009460604963	0.004573934822	0.0007657755741	20	20	0	0	0	0	20	20
5	4	4	1.978699886	0	0	0.9874786325	0.01953125	0	50	0	11.53999025	-nan	3	0.01449966431	0.002423703796	0.003566741943	0.01093292236	0	0	0	0.0005889677168	0.00183473608	0	0	0	0.007789109757	0.001322260776	0.00671055455	0.00110144302	23	27	0	0	0	0	25	25
6	14	4.785714286	6.51967618	0.2142857143	0.1912599669	0.9594147127	0.0234375	0	60	0	15.68989696	-nan	3.5	0.01976013184	0.003312454194	0.003990131023	0.01577000081	0	0	0	0.0006646745554	0.002647779638	0	0	0	0.0114739477	0.00190421217	0.008286184135	0.001408242023	24	36	0	0	0	0	30	30
7	18	5.833333333	9.555442245	0.2222222222	0.187763594	0.985135915	0.02734375	0	70	0	20.48590559	-nan	4	0.02602005005	0.004348880608	0.004214441314	0.02068790244	0.001117706299	0	0	0.0006970041873	0.003465138022	0.0001867383992	0	0	0.01528051357	0.002578548485	0.01073953648	0.001770332123	25	44	1	0	0	0	35	35
8	22	6.272727273	13.11551558	0.1818181818	0.1527334247	0.9723451823	0.02734375	0	80	0	25.875014	-nan	4.5	0.03285217285	0.005508615383	0.004618690582	0.02475829306	0.003475189209	0	0	0.0007638279168	0.004172733463	0.0005720540028	0	0	0.0201802737	0.003383278983	0.01267189915	0.0021253364	27	50	3	0	0	0	40	40
9	35	6.714285714	20.95435581	0.2571428571	0.2042300978	0.9816444603	0.03515625	0	90	0	32.32965884	-nan	5	0.04113006592	0.006920528154	0.004205890405	0.03061848093	0.00630569458	0	0	0.0007009056356	0.005176925064	0.001042697455	0	0	0.02599963686	0.004376489559	0.01513042906	0.002544038595	26	59	5	0	0	0	45	45
10	38	7.289473684	25.34618259	0.2894736842	0.2214347259	0.9878097599	0.046875	0	97	0	38.31562464	-nan	5.463917526	0.0491027832	0.008255931923	0.004089355469	0.03022654337	0.01478688436	0	0	0.0006872974038	0.005090585486	0.002478049033	0	0	0.03088093486	0.0051884766	0.01822184835	0.003067455322	24	61	12	0	0	0	50	47
11	44	8.136363636	32.16459991	0.2954545455	0.2192063787	0.9892414331	0.05859375	0	107	0	46.64248172	-nan	5.953271028	0.06011581421	0.01010310118	0.003885449836	0.03582017431	0.02041019006	0	0	0.0006446684844	0.006007366761	0.003451065934	0	0	0.03880268886	0.006498165468	0.02131312535	0.003604935711	23	69	15	0	0	0	55	52
12	55	8.4	42.07513026	0.3090909091	0.2248797363	0.9790219834	0.06640625	0	115	0	55.39311813	-nan	6.443478261	0.07161331177	0.0120666715	0.004321016302	0.03912130388	0.02576698229	0.002404009297	0	0.0007122025973	0.006587180762	0.004364862018	0.0004024261179	0	0.04706638967	0.007926038102	0.0245469221	0.004140633393	25	71	18	1	1	0	58	57
13	63	8.952380952	52.03605415	0.3015873016	0.2168661312	0.9776402012	0.07421875	1	124	0.2583774733	65.47673066	12	6.887096774	0.08488845825	0.01440615634	0.003470070678	0.03981132944	0.03891074013	0.002696318004	0	0.0005904461078	0.006745967969	0.006611648521	0.0004580937387	0	0.05671008551	0.009611625685	0.02817837274	0.004794530652	23	75	26	1	1	0	63	62
14	69	9.797101449	60.9778541	0.3333333333	0.2303115711	0.9819926027	0.083984375	2	130	0.6787937968	74.93610226	13.5	7.3	0.09740829468	0.01666014749	0.003741001146	0.04292461235	0.04261312284	0.008129558344	0	0.0006556947935	0.007326160687	0.00728765904	0.001390632965	0	0.06540223577	0.0111748559	0.03200605891	0.005485291589	23	78	28	3	3	0	66	66
15	74	10.40540541	71.37374599	0.3378378378	0.2282651015	0.9708789566	0.08984375	4	137	0.9095296366	86.68295039	5.5	7.919708029	0.1123390198	0.01941275621	0.003864684337	0.04338608273	0.05132628129	0.01376197142	0	0.0007199070803	0.007477531976	0.008837986926	0.002377330225	0	0.07610426161	0.01316100532	0.03623475816	0.006251750891	24	79	33	5	5	0	71	70
16	85	10.87058824	85.70579711	0.3529411765	0.2318133195	0.9633632294	0.095703125	5	146	1.046332234	100.5732226	6	8.410958904	0.1303253174	0.0226804058	0.003176454336	0.04539166423	0.04930997058	0.03244722824	0	0.0006578552328	0.007876414344	0.008436344167	0.005709792052	0	0.08948825947	0.01554792053	0.04083705791	0.007132485268	22	84	33	12	12	0	76	75
17	96	11.3125	100.705513	0.3958333333	0.248573714	0.9547039515	0.115234375	3	156	0.5103922526	115.2039826	3.333333333	8.923076923	0.1482391357	0.0259502468	0.003729565079	0.04500649911	0.05588517156	0.04361789999	0	0.0007645826362	0.007868621332	0.009625778748	0.007691264087	0	0.1021815701	0.01783190674	0.04605756569	0.008118340059	24	83	37	15	15	0	81	78
18	108	11.59259259	116.0777104	0.4074074074	0.2559955652	0.9403489282	0.125	6	162	1.216294625	128.544521	7.5	9.314814815	0.1665878296	0.02924828168	0.003285505884	0.04793426555	0.05957178945	0.05182537285	0.00397089586	0.0006672237854	0.008479157598	0.01032764673	0.008995783812	0.0007784697478	0.1150114416	0.02012609194	0.05157638802	0.009122189734	23	88	39	17	17	1	86	82
19	115	12.20869565	130.739629	0.4260869565	0.2631637229	0.935032244	0.15234375	7	168	1.655670272	142.2930431	8.428571429	9.81547619	0.1843070984	0.032661371	0.002751660666	0.04935484316	0.05335541138	0.06611299936	0.01273218383	0.0005761362086	0.008872129801	0.009335629201	0.01151274996	0.002364725826	0.1276889868	0.02253536721	0.05661811162	0.01012600379	22	91	37	22	22	3	91	84
20	119	12.84033613	145.0082909	0.4369747899	0.2657974257	0.9214771473	0.17578125	8	175	1.664717818	157.4161236	6.75	10.38857143	0.2034797668	0.03629480514	0.00350902689	0.05061582999	0.06023788048	0.07106260785	0.01805442163	0.0007295577899	0.009081019429	0.01064587744	0.01252715132	0.003311199167	0.1411723247	0.02506153415	0.06230744217	0.011233271	26	90	41	22	22	4	96	87
21	122	13.33606557	157.8328449	0.4344262295	0.2608097213	0.9173266148	0.212890625	13	176	2.639222468	170.3744944	8.076923077	10.86931818	0.218711853	0.03965859578	0.003237925381	0.04921443486	0.06191131459	0.06831205908	0.03603611911	0.0007186748154	0.008980776197	0.01111630954	0.01222900857	0.006613826662	0.1530540518	0.02762089032	0.06565780119	0.01203770546	25	90	44	22	22	8	98	91
22	129	13.8372093	174.8261016	0.4341085271	0.2608251697	0.9006489099	0.2421875	15	182	2.741864353	187.228205	5.866666667	11.57692308	0.2383117676	0.04375597343	0.003403963849	0.05082466586	0.06621471383	0.05879679848	0.05907162556	0.000834005384	0.009448422719	0.01198772575	0.01048675701	0.01099906256	0.1673872293	0.03056190454	0.07092453825	0.01319406888	28	91	46	19	19	13	102	95
23	137	14.48905109	195.0224574	0.4525547445	0.2633828946	0.8837751865	0.271484375	20	186	4.08184251	205.4601431	7.6	12.07526882	0.2618598938	0.04848881209	0.004076487775	0.04735368771	0.07488267968	0.05411385289	0.08143318575	0.0009510460738	0.009008157897	0.01370627955	0.009845477414	0.01497785115	0.18596423	0.03418883982	0.0758956638	0.01429997228	33	86	52	18	18	17	107	99
24	137	15.26277372	210.6598946	0.4306569343	0.2522350922	0.8758549921	0.291015625	22	191	5.18953083	221.5118738	8.5	12.46073298	0.2822494507	0.05269504627	0.004642342874	0.04259438049	0.08879866236	0.04070319618	0.1055108688	0.001041501815	0.008301219569	0.01630307947	0.007791060623	0.01925818479	0.2020981996	0.03745303982	0.08015125113	0.01524200645	38	80	60	14	14	21	111	102
25	140	15.98571429	229.921687	0.4285714286	0.2455170864	0.8736893836	0.318359375	30	190	7.412833073	240.3006857	9.3	13.11052632	0.3068084717	0.05783194436	0.004576714093	0.04074042383	0.09229423194	0.05582295416	0.1133741477	0.001053846196	0.008145851781	0.01708341966	0.01066663597	0.02088219075	0.2214112512	0.04142920986	0.08539722045	0.0164027345	38	80	62	19	19	21	115	105
26	143	16.43356643	248.4211284	0.4125874126	0.2317294636	0.8627527381	0.33984375	31	196	7.635523139	259.3232468	8.903225806	13.56122449	0.3300056458	0.06254615016	0.005331307061	0.03594523568	0.09671922965	0.05826636622	0.1337435071	0.00125324978	0.007456502237	0.01789756038	0.01115369135	0.02478514641	0.24283278	0.04560893554	0.08717286572	0.01693721462	44	74	65	20	20	24	118	109
27	148	17.07432432	268.2853757	0.4189189189	0.2297905376	0.8482077346	0.330078125	41	194	9.112638919	277.7027791	7.926829268	14.4742268	0.3522796631	0.06748065018	0.005806511848	0.03729839707	0.08988376823	0.06221655545	0.1570744305	0.001425517293	0.007743969016	0.016861707	0.01169959233	0.02974986455	0.2614035403	0.04962870863	0.09087612283	0.01785194155	49	75	61	22	22	28	122	113
28	150	17.84666667	289.8860176	0.4066666667	0.2240934586	0.8330507841	0.34765625	44	198	10.03156035	299.562607	8.568181818	15.08585859	0.3781318665	0.07311848852	0.006435952838	0.03409240461	0.09159695775	0.06744899845	0.1785575528	0.001551446736	0.007331587494	0.01739741939	0.01260460939	0.03423342552	0.2820895191	0.05406304175	0.09604234736	0.01905544677	52	72	63	24	24	31	127	115
29	153	18.64052288	311.93558	0.4117647059	0.2231288923	0.8077065688	0.390625	50	201	11.18623918	321.2675509	8.08	15.93034826	0.4028549194	0.07884769911	0.006344449799	0.03547077384	0.08841284877	0.07524259279	0.1973842542	0.001587554494	0.007797486293	0.01697331139	0.01431813359	0.03817121334	0.3015339687	0.05852374011	0.1013209508	0.020323959	54	77	60	27	27	33	132	119
30	157	19.43949045	335.6433432	0.4140127389	0.2224431766	0.7866213156	0.416015625	49	209	9.715074039	345.8676613	7.918367347	16.55980861	0.4289283752	0.08463620714	0.006042501359	0.03286878253	0.09621566333	0.08137628292	0.2124251451	0.001642815361	0.007454042292	0.01849004083	0.01559073847	0.04145857018	0.3226133102	0.06308627035	0.1063150651	0.02154993679	56	76	64	28	28	34	137	121
31	155	20.42580645	354.7370067	0.4064516129	0.2133700449	0.7705115535	0.4375	53	209	11.42662044	365.5702962	8.490566038	17.3062201	0.452583313	0.09003768832	0.005871281291	0.02879383765	0.09327797916	0.08006260626	0.2445776086	0.001585523007	0.006896433801	0.01814866014	0.01550202502	0.04790504635	0.3438355166	0.06778462789	0.1087477964	0.02225306043	56	74	64	29	29	39	140	122
32	151	21.2781457	372.9197352	0.3841059603	0.2017933712	0.764330264	0.490234375	67	202	16.39460851	384.0703016	9.71641791	18.10891089	0.4784965515	0.0959756411	0.006327716155	0.03009468172	0.09240754398	0.07971159244	0.2699550172	0.001685607662	0.007269015713	0.01826381	0.01564717556	0.05311003216	0.3650507008	0.0725633326	0.1134458507	0.02341230851	58	78	62	29	29	42	144	125
33	152	21.875	393.0885788	0.3684210526	0.1934769441	0.7452106583	0.529296875	65	206	17.90730028	404.2882972	10.96923077	18.51456311	0.50233078	0.1014955635	0.005305910811	0.03007556493	0.08854841575	0.08713561584	0.2912652727	0.001525663642	0.007316998218	0.01761154439	0.01726026542	0.05778109182	0.3858778029	0.0772128765	0.1164529771	0.024282687	53	82	60	32	32	44	148	123
34	156	22.66666667	415.5528585	0.3782051282	0.1923268794	0.7265995118	0.55859375	64	211	17.70063005	427.1431505	11.078125	19.25118483	0.5272979736	0.1072860484	0.004826127638	0.02854319951	0.092280982	0.08485870264	0.3167889619	0.001476969391	0.007046411577	0.01857800582	0.01686177143	0.06332289015	0.4063418899	0.0819252452	0.1209560837	0.02536080316	54	81	62	31	31	47	151	124
35	155	23.38064516	425.5003214	0.4	0.1989841853	0.7161170446	0.6015625	62	217	17.03382799	438.6560988	11.61290323	19.53917051	0.5437393188	0.1101771324	0.005201542092	0.03028669735	0.08694273214	0.09537395013	0.3259343971	0.001606943883	0.007416899914	0.0178214583	0.01878388174	0.06454794853	0.4180709147	0.08365261509	0.1256684041	0.02652451728	58	83	58	34	34	46	156	123
36	161	23.52795031	443.7029936	0.4161490683	0.2000491316	0.7085238864	0.66015625	60	223	17.61595552	456.1471501	12.26666667	19.93273543	0.563533783	0.114867093	0.005055281538	0.03126018342	0.07609740311	0.1146763849	0.33644453	0.00168764275	0.007725058138	0.01628414441	0.02237185142	0.06679839624	0.4336324276	0.08717666743	0.1299013553	0.02769042553	60	85	53	40	40	45	160	123
37	161	24.23602484	456.7237132	0.4099378882	0.1978924645	0.6926514805	0.71875	75	216	21.90642146	467.9852016	12.13333333	20.95833333	0.5809860229	0.119056771	0.005726054067	0.03199860247	0.06475520591	0.117675031	0.3608311295	0.001844647312	0.007970040736	0.01421621189	0.02355129567	0.07147457537	0.4461017254	0.09018817161	0.1348842975	0.02886859937	65	87	48	43	43	48	165	126
38	158	25.27848101	471.7930008	0.3987341772	0.1887588616	0.6853950214	0.7734375	90	205	25.59101756	481.7267625	12.83333333	21.85853659	0.5978813171	0.1236026608	0.005353495615	0.0324693132	0.06551681587	0.1173196539	0.3772220386	0.001860266486	0.008150437583	0.01444733038	0.0235404272	0.07560419916	0.4647769792	0.09453857963	0.1331043379	0.02906408118	67	89	48	42	42	49	167	128
39	162	25.87654321	492.8853962	0.4135802469	0.1898429481	0.6799042718	0.80859375	91	209	25.57713589	502.3418511	13.14285714	22.49760766	0.6190795898	0.1289047551	0.005550753853	0.03247836275	0.0663290514	0.123478236	0.3912431858	0.001924672693	0.008107060938	0.01490112267	0.02498698746	0.07898491137	0.4828630461	0.09887277796	0.1362165438	0.03003197717	71	88	49	43	43	49	171	129
40	156	26.57692308	505.2845551	0.3846153846	0.1758135295	0.663268761	0.837890625	95	205	30.86422189	515.3120988	14.4	23.02439024	0.6371383667	0.1336449707	0.005301407239	0.03231784222	0.06389821105	0.1223033504	0.4133175558	0.001852164269	0.008116912885	0.0144405898	0.02534867033	0.08388663342	0.4996557487	0.1030075503	0.137482618	0.03063742045	69	89	48	43	43	51	174	126
41	157	27.60509554	524.7839765	0.3821656051	0.1748341428	0.6470984442	0.890625	100	205	32.39435011	534.0132172	13.81	24.2195122	0.6540031433	0.1388941335	0.00581513915	0.03283348541	0.05531243555	0.1311593102	0.428882773	0.002058663635	0.008370077874	0.01314236613	0.02726753761	0.08805548822	0.5140055679	0.1073151143	0.1399975754	0.03157901914	73	90	44	46	46	52	178	127
42	160	28.58125	543.1573745	0.4	0.181367484	0.6437746651	0.931640625	106	200	29.27386471	550.5358292	13.70754717	25.485	0.66847229	0.1424226721	0.005896734371	0.03134239307	0.05900904277	0.127298196	0.4449259238	0.00201721167	0.008116084439	0.01379037612	0.02675295833	0.09174604156	0.525622426	0.1100888666	0.142849864	0.03233380555	74	89	46	44	44	53	182	124
43	162	29.60493827	564.7383744	0.4135802469	0.1854434425	0.6427941848	0.9609375	118	195	28.77516855	571.0536113	13.25423729	27.04102564	0.6860580444	0.1476071213	0.006485889881	0.02912407859	0.05867138863	0.1272393571	0.4645373302	0.002167419856	0.007731951119	0.01408600092	0.02699326427	0.09662848513	0.5407973949	0.1143089474	0.1452606495	0.03329817391	78	88	48	44	44	55	187	126
44	163	30.49079755	581.8407268	0.4294478528	0.187258433	0.6391971592	0.986328125	121	196	28.66414117	588.0582508	13.51239669	27.78571429	0.699848175	0.1520179538	0.006527958954	0.03086401479	0.05461578491	0.1289623376	0.4788780788	0.002244057346	0.008103102256	0.01339821934	0.02757419655	0.1006983783	0.5520181372	0.1177622511	0.1478300379	0.03425570271	81	91	45	44	44	56	192	125
45	160	31.84375	595.182957	0.41875	0.1796789951	0.6342721842	0.99609375	113	207	26.12544935	604.2488218	12.73451327	28.23671498	0.7107086182	0.1555871533	0.007107137551	0.02971968517	0.05566763472	0.1110067329	0.5072074278	0.002407342162	0.00805362724	0.01355948897	0.02456229277	0.1070044021	0.5662136384	0.121765399	0.1444949798	0.03382175422	84	92	45	39	39	60	194	126
46	161	32.34161491	604.2556751	0.4223602484	0.1798535206	0.6299676321	1	124	202	27.15947345	612.7204794	13.33064516	29.01980198	0.7192192078	0.1580970325	0.007901795497	0.02943971002	0.0570728137	0.09455764412	0.5302472444	0.002567781942	0.008158953138	0.01379418344	0.02133928269	0.1122368313	0.5734356483	0.1237449986	0.1457835595	0.03435203393	90	93	45	34	34	64	198	128
47	164	33.26829268	624.4738815	0.4268292683	0.1814404399	0.6240584271	1	120	212	23.47957776	634.4359027	12.25833333	29.75	0.7335319519	0.1627260488	0.008197724788	0.03003633481	0.0544623558	0.08056302667	0.5602725098	0.002618852018	0.008211218543	0.01351785107	0.0188707887	0.1195073385	0.5864007489	0.127686863	0.147131203	0.03503918583	94	94	44	31	31	69	200	132
48	157	34.07643312	633.996484	0.4140127389	0.1723908925	0.6343893808	1	135	193	31.88485529	641.7673204	14.81481481	31.19170984	0.7461509705	0.1667770276	0.008240945813	0.03043401973	0.04997525304	0.08117742705	0.5763233248	0.002618248591	0.008236136321	0.01273928901	0.01860642604	0.1245769276	0.5979962159	0.1312857498	0.1481547546	0.03549127775	93	92	41	31	31	71	202	126
49	158	35.1835443	651.2506285	0.417721519	0.1715888257	0.6319447577	1	134	197	30.54303798	660.1077723	15.01492537	31.92385787	0.7578964233	0.1711308035	0.008308447237	0.02994871392	0.0485658283	0.07812929272	0.5929441412	0.002726593138	0.008244199489	0.01259817068	0.01794624947	0.1296155907	0.608516169	0.1349098044	0.1493802544	0.03622099912	96	92	40	30	30	73	206	125
50	157	35.99363057	665.8168304	0.4076433121	0.1668627875	0.6219637392	1	140	192	34.8066763	673.3597574	16.09285714	32.86979167	0.7713470459	0.175602953	0.008070408258	0.03031078519	0.05026988405	0.07547614931	0.6072198191	0.002632179381	0.008429087745	0.01308371077	0.01756325978	0.1338947154	0.6203069598	0.1387156735	0.1510400861	0.03688727956	92	96	41	29	29	74	209	123
51	149	37.34899329	658.7317601	0.4026845638	0.1636691936	0.6373090772	1	143	185	38.29566195	666.627278	16.56643357	34.16216216	0.7640953064	0.1748819356	0.008105193702	0.03004525114	0.04872117077	0.0751317113	0.6020919795	0.002543768753	0.008418487101	0.01297791505	0.01707281322	0.1338689515	0.6126304443	0.1377960492	0.1514648621	0.03708588643	92	95	40	28	28	73	211	117
52	149	38	674.8295999	0.3959731544	0.1618588902	0.6305961872	1	144	185	37.94621535	682.7036585	17.625	34.61621622	0.7751464844	0.1788938918	0.007956301041	0.02988652147	0.04768876642	0.07329132762	0.6163235678	0.00249185025	0.00838573212	0.01283919282	0.01711340651	0.1380637101	0.6223891687	0.1411988283	0.1527573157	0.03769506355	92	96	39	28	28	74	215	114
53	151	39.01324503	692.6147789	0.3973509934	0.1622005313	0.6256175803	1	144	190	37.48252753	701.030864	17.84027778	35.08947368	0.7854194641	0.1834521409	0.008270268115	0.0289347387	0.04989996783	0.06881559298	0.6294988965	0.002589399092	0.008371853254	0.01350999943	0.01593256906	0.1430483201	0.6314933319	0.1449953994	0.1539261322	0.03845674151	93	98	41	26	26	76	220	114
54	145	39.96551724	690.2432005	0.3862068966	0.1565553028	0.6317033736	1	141	196	38.62249745	701.5118493	17.92907801	35.07142857	0.7827720642	0.1839524693	0.00870423066	0.02922547566	0.04401545341	0.07330318069	0.6275237238	0.00279913945	0.008483132197	0.01245198045	0.01685206399	0.1433661532	0.6311330149	0.1454821459	0.1516390493	0.03847032343	98	99	38	28	28	74	223	114
55	147	40.63265306	703.1967351	0.3945578231	0.1546503923	0.6347913845	1	139	201	37.86813966	715.2101696	17.64748201	35.75621891	0.7897071838	0.1872748032	0.008207986387	0.03008639043	0.04036134793	0.07200499023	0.6390464689	0.002676719067	0.008913409679	0.01181495582	0.01637068353	0.1474990351	0.6398926483	0.1485125042	0.1498145355	0.03876229894	98	104	36	27	27	75	227	113
56	142	41.8943662	697.9771452	0.3873239437	0.1543479115	0.6244243107	1	148	197	40.99029948	710.8668683	17.90540541	36.75634518	0.787612915	0.1870030327	0.00871043604	0.03187223263	0.03774807995	0.07305725473	0.6362249117	0.002868187738	0.009055612952	0.01115767295	0.0168227474	0.1470988116	0.6360524608	0.1475463413	0.1515604543	0.03945669133	105	104	34	28	28	74	232	113
57	148	42.89864865	705.9749171	0.4121621622	0.1679360491	0.6171251896	1	143	201	32.80437578	718.4475933	17.18881119	38.12437811	0.7847518921	0.1869001477	0.007927898804	0.03331426151	0.03114148281	0.07481624957	0.6375519994	0.002637455831	0.009537754618	0.009646198083	0.0173813058	0.1476974333	0.6312547637	0.1467534215	0.1534971284	0.04014672617	99	110	30	30	30	75	234	110
58	148	43.31756757	706.9907282	0.4189189189	0.1629654731	0.6147002959	1	140	207	34.64950598	720.6256568	17.29285714	38.15942029	0.7910308838	0.1879240516	0.008243464273	0.03259183271	0.0322026887	0.07333109856	0.6446617995	0.002812483199	0.009518095807	0.009970735889	0.01702039395	0.1486023427	0.6395645189	0.1479522258	0.1514663648	0.03997182578	104	109	31	29	29	74	236	111
59	145	43.63448276	682.081978	0.4206896552	0.1732370552	0.6093077053	1	127	220	31.77351679	698.3935264	18.61417323	36.63636364	0.7644424438	0.1816861962	0.008732452086	0.03364338348	0.03299681354	0.07513544257	0.6139343522	0.002890312027	0.00978946503	0.01012095072	0.01743377444	0.141451694	0.6087975657	0.1410612168	0.1556448781	0.0406249794	104	112	31	29	29	71	239	108
60	143	44.71328671	695.4924466	0.4125874126	0.1707717509	0.6103625705	1	127	223	32.01261136	712.8900817	18.62992126	37.29147982	0.7734527588	0.1854336171	0.008686243615	0.03370709826	0.03277917833	0.07041416875	0.6278660698	0.002890592782	0.009887412094	0.009806291449	0.01669850766	0.1461508131	0.6174205859	0.14427521	0.1560321729	0.04115840707	105	114	30	28	28	73	242	108
61	142	45.78873239	707.5340694	0.4154929577	0.1684245759	0.6162014315	1	131	222	35.3430671	724.6627611	19.25954198	38.05405405	0.7809104919	0.1892637559	0.008723357565	0.03467637957	0.03123680532	0.06753569172	0.6387382578	0.002907899107	0.01031946558	0.009656633176	0.01626686885	0.1501128892	0.6239341905	0.1473283224	0.1569763014	0.04193543352	104	119	29	27	27	74	247	106
62	148	46.73648649	726.6692352	0.4391891892	0.1725668083	0.6054469675	1	128	231	31.62722325	744.3458954	17.6953125	39.13419913	0.7896194458	0.1933020813	0.009373597944	0.03327499295	0.03308700011	0.06820264311	0.6456812117	0.00312135945	0.01006175932	0.01019959325	0.01661052171	0.1533088475	0.6319687018	0.150695164	0.157650744	0.04260691726	110	117	31	27	27	74	250	109
63	146	47.68493151	742.458553	0.4315068493	0.1727058687	0.6101839094	1	132	233	30.09615462	760.5926081	17.81818182	39.36480687	0.7978973389	0.1970119443	0.009467848506	0.03282955811	0.0332833116	0.06879676597	0.6535198547	0.003215616054	0.01021847168	0.01010205447	0.01694969875	0.1565261033	0.640506945	0.1541903592	0.1573903939	0.04282158511	113	120	31	27	27	74	251	114
64	144	48.56944444	748.7137128	0.4236111111	0.1666698219	0.5956567312	1	137	227	35.83611136	766.3224516	17.95620438	40.76211454	0.8003578186	0.1999450601	0.008939913036	0.03337426498	0.03098198823	0.06694662935	0.660115023	0.003095690934	0.01046863384	0.009363672878	0.01658592125	0.1604311412	0.6423739889	0.1564811269	0.1579838297	0.04346393321	110	123	29	27	27	75	253	111
65	138	49.44927536	727.244413	0.4347826087	0.1721121839	0.6031588713	1	138	225	38.66693821	745.7165426	20.02898551	40.44444444	0.7900505066	0.1955139297	0.009101928823	0.03554081619	0.03031917325	0.0704780612	0.6446105271	0.003120770986	0.01081208938	0.009048232584	0.01736213155	0.1551707052	0.6276858819	0.1512196134	0.1623646247	0.04429431626	109	126	28	28	28	72	257	106
66	141	50.56737589	745.2670773	0.4468085106	0.1752668866	0.5879921092	1	142	225	37.55931472	762.478717	20.08450704	41.55555556	0.7973480225	0.1994594396	0.008778131978	0.03628135986	0.02953053446	0.06432870604	0.6584292901	0.003110663233	0.01114868185	0.008728603192	0.01657471577	0.1598967756	0.6348014857	0.1544695161	0.1625465368	0.04498992357	110	129	27	27	27	74	261	106
67	138	51.47826087	721.3358817	0.4492753623	0.178838584	0.5955376878	1	136	230	36.00469638	740.7330458	20.22794118	41.48695652	0.7796478271	0.1936279047	0.009201407249	0.03579509952	0.03146654434	0.05718624711	0.6459985289	0.003060554707	0.01089420393	0.008806707692	0.0149751494	0.1558912889	0.6170654449	0.1488304687	0.1625823823	0.044797436	112	127	28	25	25	74	262	104
