YEAR	POP	AGE	BA	STI_NB	STI_BA	ASSYM	CANOPY_RATIO	UNDER_NB	OVER_NB	UNDER_BA	OVER_BA	UNDER_AGE	OVER_AGE	WATER_CONSUMED	WATER_NEEDED	WATER_CONSUMED_A	WATER_CONSUMED_B	WATER_CONSUMED_C	WATER_CONSUMED_D	WATER_CONSUMED_E	WATER_NEEDED_A	WATER_NEEDED_B	WATER_NEEDED_C	WATER_NEEDED_D	WATER_NEEDED_E	WATER_CONSUMED_INTOLERANT	WATER_NEEDED_INTOLERANT	WATER_CONSUMED_TOLERANT	WATER_NEEDED_TOLERANT	POP_A	POP_B	POP_C	POP_D	POP_E	POP_TOLERANT	POP_INTOLERANT
1	0	0	0	-nan	-nan	-nan	0	0	10	0	1.411241874	-nan	1	0.001762390137	0.0008621438453	0.001129150391	0.0006332397461	0	0	0	0.0005540339007	0.0003081099447	0	0	0	0.0009803771973	0.0004688133603	0.0007820129395	0.000393330485	8	2	0	0	0	0	5	5
2	0	0	0	-nan	-nan	-nan	0	0	20	0	3.503116113	-nan	1.5	0.00439453125	0.002098024753	0.00207901001	0.00231552124	0	0	0	0.0009990533871	0.001098971366	0	0	0	0.002372741699	0.001103467227	0.002021789551	0.0009945575263	13	7	0	0	0	0	10	10
3	1	3	0.4578364356	0	0	0.9032625478	0	0	30	0	5.781446021	-nan	2	0.007316589355	0.003476137654	0.002922058105	0.00439453125	0	0	0	0.001389368531	0.002086769122	0	0	0	0.003398895264	0.001668741466	0.003917694092	0.001807396188	18	12	0	0	0	0	15	15
4	2	3.5	0.9904499344	0	0	0.943756434	0	0	40	0	8.4499019	-nan	2.5	0.0106048584	0.005088991899	0.002454450585	0.008150407814	0	0	0	0.001182121612	0.003906870287	0	0	0	0.005238693588	0.002501318025	0.005366164811	0.002587673874	18	22	0	0	0	0	20	20
5	6	4.5	2.880888138	0.1666666667	0.1396094301	0.9591405817	0	0	50	0	11.08259447	-nan	3	0.01397705078	0.006675866002	0.003326538367	0.01065051241	0	0	0	0.001596855503	0.005079010499	0	0	0	0.007216269536	0.003450338614	0.006760781245	0.003225527388	25	25	0	0	0	0	25	25
6	9	5	4.798866866	0.2222222222	0.1797105555	0.9651174992	0.001953125	0	58	0	14.82549393	-nan	3.551724138	0.01881790161	0.008966549438	0.004413962644	0.01336730674	0.001036632231	0	0	0.002082548941	0.006392784893	0.0004912156035	0	0	0.01006281348	0.004820381234	0.008755088132	0.004146168204	27	30	1	0	0	0	29	29
7	19	5.842105263	9.820106197	0.3684210526	0.3033897358	0.9811910342	0.005859375	1	67	0.1398847385	19.05825301	1	4.074626866	0.02400588989	0.01168978239	0.004400834327	0.01840811402	0.001196941543	0	0	0.002129572762	0.008971951703	0.0005882579277	0	0	0.01335048453	0.006550721375	0.01065540536	0.005139061019	27	40	1	0	0	0	34	34
8	21	6.619047619	12.3913053	0.380952381	0.3028101473	0.9747847046	0.005859375	0	76	0	23.76897669	-nan	4.473684211	0.02967834473	0.01450633979	0.004408524302	0.02170283643	0.003566983999	0	0	0.002175243102	0.01059139346	0.001739703228	0	0	0.01747886975	0.008602807172	0.01219947498	0.005903532617	27	46	3	0	0	0	37	39
9	26	7.423076923	16.49984831	0.3461538462	0.277718535	0.971176343	0.009765625	0	86	0	30.32138477	-nan	4.953488372	0.03793716431	0.01862906654	0.003927353191	0.02668844129	0.007321369824	0	0	0.001984168293	0.01303290174	0.003611996508	0	0	0.02264252698	0.01129165272	0.01529463733	0.007337413818	24	56	6	0	0	0	42	44
10	40	7.4	25.08734956	0.325	0.2691701709	0.9698731168	0.025390625	1	95	0.1047096653	36.85054219	3	5.463157895	0.04608917236	0.02282183013	0.003033003401	0.03261498985	0.01044117911	0	0	0.001554761462	0.01598897289	0.005278095779	0	0	0.02843680747	0.0141816361	0.01765236489	0.008640194026	23	65	8	0	0	0	47	49
11	50	8	33.38416294	0.28	0.2370833167	0.9666516127	0.056640625	2	104	0.3073492969	44.2713862	7.5	5.894230769	0.05618286133	0.02769896176	0.004066657435	0.0354467578	0.01666944609	0	0	0.002110378321	0.01727486423	0.008313719213	0	0	0.03490683144	0.01748503164	0.02127602989	0.01021393012	29	65	12	0	0	0	52	54
12	55	8.563636364	40.42387629	0.2909090909	0.2267032916	0.9649021494	0.080078125	1	112	0.2036244514	51.90471076	12	6.339285714	0.06533050537	0.03256222444	0.004276069676	0.0407396065	0.01809555423	0.002219274965	0	0.002104054402	0.02027679115	0.008975758295	0.001205620584	0	0.04266999128	0.0214544317	0.02266051409	0.01110779274	28	72	12	1	1	0	54	59
13	59	9.169491525	47.29943278	0.3220338983	0.2391808713	0.9646039013	0.09765625	0	122	0	59.8172955	-nan	6.819672131	0.07520294189	0.0375706367	0.0045945638	0.04377270233	0.02200766239	0.004828013372	0	0.002302754551	0.02168897005	0.01103721679	0.002541695303	0	0.04926857278	0.02495484999	0.02593436911	0.01261578671	32	73	15	2	2	0	59	63
14	65	9.969230769	56.51964643	0.3538461538	0.2493539336	0.9567742012	0.111328125	0	132	0	70.31679836	-nan	7.303030303	0.08811569214	0.04442735436	0.005587507421	0.03502757599	0.03710326278	0.01039734594	0	0.002818956174	0.01744709298	0.01890377295	0.005257532253	0	0.05859927868	0.02987967126	0.02951641346	0.0145476831	36	63	29	4	4	0	64	68
